id,currency,user_id,created_at,kind,sub_kind,ori_samount,twd_srate,relation_user_id,from_wallet_hash,to_wallet_hash,protocol,source_ip_hash
105449,usdt,780268,2025-10-05T14:54:03,1,0,7280000000,3049800000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,cc5b7edcbbe85c16cef53e4deed01116
105450,usdt,780268,2025-10-05T15:45:15,0,0,22963000000,3051300000,,1a207960e5b34c2ec317a7f40cd283f5,b40ec79cdcc9b95d998b88e98be6675f,4,
105451,usdt,780268,2025-10-09T14:06:22,1,0,10780000000,3060900000,,cca9edc09e5760a96e96f82dbca4624e,0364105f9a8b931f78615a929e18b4af,4,b357a23bfe487988a66b74002724ff9d
105452,usdt,780268,2025-10-09T14:49:14,1,0,10180000000,3062900000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,b357a23bfe487988a66b74002724ff9d
105453,usdt,780268,2025-10-09T19:12:56,1,0,10180000000,3074000000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,b357a23bfe487988a66b74002724ff9d
105454,usdt,780268,2025-10-09T20:23:14,1,0,9780000000,3074500000,,cca9edc09e5760a96e96f82dbca4624e,0364105f9a8b931f78615a929e18b4af,4,b357a23bfe487988a66b74002724ff9d
105455,usdt,780268,2025-10-09T22:01:45,0,0,23557000000,3075800000,,c234677d173f93174176da2be2175423,b40ec79cdcc9b95d998b88e98be6675f,4,
105456,usdt,780268,2025-10-12T14:03:00,1,0,5580000000,3177000000,,cca9edc09e5760a96e96f82dbca4624e,5460a093f182911d77b0e62c47923ef6,4,8e70d290c95c6e0d52dea6526e3d7991
105457,usdt,780268,2025-10-12T20:25:01,1,0,7680000000,3148800000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,8e70d290c95c6e0d52dea6526e3d7991
105458,usdt,780268,2025-10-12T21:23:14,1,0,6680000000,3153500000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,8e70d290c95c6e0d52dea6526e3d7991
105459,usdt,780268,2025-10-12T21:52:29,1,0,7280000000,3149900000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,8e70d290c95c6e0d52dea6526e3d7991
105460,usdt,780268,2025-10-12T23:43:53,1,0,22180000000,3159800000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,8e70d290c95c6e0d52dea6526e3d7991
105461,usdt,780268,2025-10-18T07:31:24,1,0,16180000000,3088200000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,13d59ad9046ecf527bf041b9c22c59d3
105462,usdt,780268,2025-10-18T14:04:18,1,0,6280000000,3091400000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,13d59ad9046ecf527bf041b9c22c59d3
105463,usdt,780268,2025-10-18T14:09:42,1,0,9980000000,3091900000,,cca9edc09e5760a96e96f82dbca4624e,62496bd50a24d93540e485fbc6ea1647,4,13d59ad9046ecf527bf041b9c22c59d3
105464,usdt,780268,2025-10-18T14:41:45,0,0,48600000000,3091300000,,c106867a7ad7d179a3784f91adb0e07f,b40ec79cdcc9b95d998b88e98be6675f,4,
105465,usdt,780268,2025-10-18T20:08:40,1,0,3980000000,3085600000,,cca9edc09e5760a96e96f82dbca4624e,6f1361b64def99fc46e6b4c516bd9e3a,4,13d59ad9046ecf527bf041b9c22c59d3
105466,usdt,780268,2025-10-20T00:38:05,0,0,29312000000,3084200000,,e02fe256cdee816f879b91f8ade97cb4,b40ec79cdcc9b95d998b88e98be6675f,4,
105467,usdt,780268,2025-10-20T06:23:21,1,0,10180000000,3082000000,,cca9edc09e5760a96e96f82dbca4624e,3876d05bc5569d8a2775f664544df80c,4,405ac2f1e8ce88e642973f5e4bbbb758
105468,usdt,780268,2025-10-20T09:12:05,0,0,78400000000,3080700000,,c106867a7ad7d179a3784f91adb0e07f,b40ec79cdcc9b95d998b88e98be6675f,4,
105469,usdt,780268,2025-10-20T13:55:46,1,0,5480000000,3073100000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,405ac2f1e8ce88e642973f5e4bbbb758
105470,usdt,780268,2025-10-20T19:36:53,1,0,6580000000,3074600000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,405ac2f1e8ce88e642973f5e4bbbb758
105471,usdt,780268,2025-10-20T19:41:32,1,0,6780000000,3075600000,,cca9edc09e5760a96e96f82dbca4624e,658a0a69aeba43b33bc08422b52f5446,4,405ac2f1e8ce88e642973f5e4bbbb758
105472,usdt,780360,2025-10-18T09:41:56,1,0,29970000000,3089800000,,cca9edc09e5760a96e96f82dbca4624e,dc00b797f0edd6a0486ac43fd9bbf4ef,4,dd5cd58d80fb07066f22e423cfb82db7
105481,usdt,781132,2025-10-18T22:12:38,1,0,18660000000,3084500000,,cca9edc09e5760a96e96f82dbca4624e,57228066bf3219193bb8e78ad8ee6e46,4,67c1e690f011db7335b70ba9e5dfe9da
105499,usdt,781793,2025-10-09T22:55:03,1,0,9037029700,3075600000,,cca9edc09e5760a96e96f82dbca4624e,58b20c6c6afa497810eae775176eea8a,4,3828c5971a4c29531b89b763b97e09c8
105500,usdt,781793,2025-10-12T00:22:16,1,0,12585528500,3160000000,,cca9edc09e5760a96e96f82dbca4624e,58b20c6c6afa497810eae775176eea8a,4,4c584de9713fda168e019967c74f463b
105501,usdt,781793,2025-10-12T01:58:29,1,0,6255813300,3166700000,,cca9edc09e5760a96e96f82dbca4624e,58b20c6c6afa497810eae775176eea8a,4,c211cf45af746db9d141383068863fdf
105502,usdt,781793,2025-10-12T03:02:43,1,0,62977672300,3166000000,,cca9edc09e5760a96e96f82dbca4624e,58b20c6c6afa497810eae775176eea8a,4,c211cf45af746db9d141383068863fdf
105503,usdt,781793,2025-10-12T19:53:42,1,0,15778210300,3153000000,,cca9edc09e5760a96e96f82dbca4624e,58b20c6c6afa497810eae775176eea8a,4,3828c5971a4c29531b89b763b97e09c8
105504,usdt,781793,2025-10-18T11:22:38,0,0,25000000000,3090800000,,3457cb1dc949f7afc178dc1e182872c0,4ebe79dd227b6c62062b2fc41ef540cc,4,
105505,usdt,781793,2025-10-18T14:55:35,0,0,5000000000,3090500000,,3457cb1dc949f7afc178dc1e182872c0,4ebe79dd227b6c62062b2fc41ef540cc,4,
105506,usdt,781793,2025-10-18T15:25:41,1,0,5180000000,3089300000,,cca9edc09e5760a96e96f82dbca4624e,19e7f74519f5e23b1943c38c7c40c6c0,4,3828c5971a4c29531b89b763b97e09c8
105507,usdt,781793,2025-10-18T17:20:35,1,0,24780000000,3088800000,,cca9edc09e5760a96e96f82dbca4624e,3143f007dc18f6a3352443e74ace61ef,4,3828c5971a4c29531b89b763b97e09c8
105508,usdt,781793,2025-10-18T20:03:55,0,0,20000000000,3085600000,,3457cb1dc949f7afc178dc1e182872c0,4ebe79dd227b6c62062b2fc41ef540cc,4,
105509,usdt,781793,2025-10-18T20:10:08,1,0,19680000000,3085600000,,cca9edc09e5760a96e96f82dbca4624e,4d79bb4e83f64f20c4f62048676bc0ac,4,3828c5971a4c29531b89b763b97e09c8
105510,usdt,781793,2025-10-18T22:34:35,0,0,20500000000,3084000000,,3457cb1dc949f7afc178dc1e182872c0,4ebe79dd227b6c62062b2fc41ef540cc,4,
105511,usdt,781793,2025-10-20T14:34:40,0,0,6300000000,3074600000,,29bab741293820d6514ae218a8b10283,4ebe79dd227b6c62062b2fc41ef540cc,4,
105518,usdt,782254,2025-10-12T22:36:50,1,0,168176383200,3155000000,,cca9edc09e5760a96e96f82dbca4624e,858c50b0bf47611803c60e370540f148,4,5c24b85eccd0020d26835a4395ec6864
105520,usdt,782293,2025-10-20T16:52:35,1,0,9741018900,3073600000,,cca9edc09e5760a96e96f82dbca4624e,19819c6156aaa31a91795f080f5e29bd,4,8837ff3d0891e77091bf16973064f8d6
105521,usdt,782302,2025-10-09T14:56:55,1,0,97425751800,3063900000,,cca9edc09e5760a96e96f82dbca4624e,7b360efaaf2b0bd78382fc3bad90575e,4,91422c12590bdc8da0d13b78a4c13723
105558,usdt,783125,2025-10-12T15:57:21,1,0,157287020400,3169500000,,cca9edc09e5760a96e96f82dbca4624e,96547a899d47f41d5290856a0649825e,4,f422de99035da2e672ab4b50218e5f12
105559,usdt,783125,2025-10-12T16:29:03,1,0,157304071400,3170100000,,cca9edc09e5760a96e96f82dbca4624e,96547a899d47f41d5290856a0649825e,4,f422de99035da2e672ab4b50218e5f12
105560,usdt,783125,2025-10-12T23:16:15,1,0,15829357800,3152600000,,cca9edc09e5760a96e96f82dbca4624e,b9b8513ff64c50b0f0bfab19e7bba1f7,4,f422de99035da2e672ab4b50218e5f12
105573,usdt,784095,2025-10-09T09:35:05,0,0,87876282864,3060000000,,d86cac59b8497d49db3a85b5b3ef4615,30adb5502364c15ff0ca67997da53901,5,
105596,usdt,785229,2025-10-09T13:52:55,0,0,76825000000,3060700000,,991ff61bb219b373f09d6fc196bd63d8,f3b9837d38398ce2914227a7be074065,4,
105598,usdt,785556,2025-10-18T00:00:32,1,1,22300000000,3093800000,792717.0,,c43a642e4536ebd312cc36138d874010,4,570803834bed802608d2f646bcdb4c74
105618,usdt,785724,2025-10-20T00:13:01,1,0,10479965600,3083400000,,cca9edc09e5760a96e96f82dbca4624e,dfdd81cfbbb0a7d8e3187ef86e8ff70c,4,d92111c8570cb5ee098712eef7e94132
105619,usdt,785724,2025-10-20T08:45:32,1,0,9917000000,3081700000,,cca9edc09e5760a96e96f82dbca4624e,ec235d04c50fa0d4fcc5186b4f53ddeb,4,d92111c8570cb5ee098712eef7e94132
105620,usdt,785724,2025-10-20T09:42:23,1,0,10405000000,3079900000,,cca9edc09e5760a96e96f82dbca4624e,14a4e212b9314d597f6cee1c9b396fde,4,d92111c8570cb5ee098712eef7e94132
105621,usdt,785748,2025-10-18T20:19:22,1,0,3746000000,3085000000,,cca9edc09e5760a96e96f82dbca4624e,13a66b6f7a9e7633fb282429194ed86b,4,80ea0eb58e37569cf8cfe105d59b4208
105665,usdt,786525,2025-10-05T00:40:53,1,0,3272504200,3052500000,,cca9edc09e5760a96e96f82dbca4624e,41b5baebab9d2f0555b1d0194f870d8b,4,f59444245a3bcc60b3db4342a7f7aa8e
105666,usdt,786574,2025-10-09T00:14:48,1,0,9974000000,3062800000,,cca9edc09e5760a96e96f82dbca4624e,a9444e0a6cb414bc2d4ea56c95d03cb0,4,91f333a960263dac6a2d2757b5539e63
105667,usdt,786574,2025-10-09T03:55:23,1,0,1885000000,3060000000,,cca9edc09e5760a96e96f82dbca4624e,49c2e485223ae03f28623db16c148287,4,91f333a960263dac6a2d2757b5539e63
105668,usdt,786574,2025-10-09T10:30:15,1,0,13580000000,3058500000,,cca9edc09e5760a96e96f82dbca4624e,2a2e86976e8f50ef213e875eaf936156,4,91f333a960263dac6a2d2757b5539e63
105669,usdt,786574,2025-10-20T19:41:54,1,0,22622000000,3075000000,,cca9edc09e5760a96e96f82dbca4624e,643255505cc647ce394e8818bbe091bd,4,91f333a960263dac6a2d2757b5539e63
105670,usdt,786574,2025-10-20T20:42:27,1,0,13025000000,3077000000,,cca9edc09e5760a96e96f82dbca4624e,07c2f066c7cc0edf4b71c74e361e2f55,4,91f333a960263dac6a2d2757b5539e63
105671,usdt,786574,2025-10-20T21:28:30,1,0,6474000000,3077900000,,cca9edc09e5760a96e96f82dbca4624e,a17e811cfb343a567feecb57328f46c3,4,91f333a960263dac6a2d2757b5539e63
105679,usdt,787393,2025-10-09T19:24:19,1,0,9780000000,3073200000,,cca9edc09e5760a96e96f82dbca4624e,916e76b215e5331c91f8bec2c776fc34,4,ced99b6a793b79da42cb076c1dadfebb
105680,usdt,787393,2025-10-18T23:22:47,1,0,35180000000,3084600000,,cca9edc09e5760a96e96f82dbca4624e,3876d05bc5569d8a2775f664544df80c,4,44377776e38713008e89afa3fba65613
105681,usdt,787393,2025-10-20T19:19:35,0,0,46000000000,3074700000,,c106867a7ad7d179a3784f91adb0e07f,ccdd95942e6e21c321c00b3103f43537,4,
105686,usdt,787595,2025-10-18T18:46:05,1,0,32196657600,3087500000,,cca9edc09e5760a96e96f82dbca4624e,407b89ae7f38811396334d851de072f0,4,6f78eb926674de1e28c168011e13eb0f
105688,usdt,787729,2025-10-05T14:39:35,0,0,21980970848,3049600000,,d86cac59b8497d49db3a85b5b3ef4615,2d1233acbde5acf1b87a68e9052ab30d,5,
105689,usdt,787904,2025-10-18T15:12:13,1,0,32330087500,3090000000,,cca9edc09e5760a96e96f82dbca4624e,ea45de848d8949093a15e4748ff3ee1d,4,98de18cbca8e55d82cc07a44152b1f9b
105690,usdt,788316,2025-10-20T05:56:46,1,0,2380000000,3082500000,,cca9edc09e5760a96e96f82dbca4624e,3876d05bc5569d8a2775f664544df80c,4,af2a672ec2c56d85f33081b0500a575e
105696,usdt,788687,2025-10-12T00:18:57,1,0,6300309500,3160000000,,cca9edc09e5760a96e96f82dbca4624e,ff0863819d8585335fe0264ec05eddc1,4,e1880e6ae6467e3cb4b88a528971d2e5
105697,usdt,788687,2025-10-12T22:03:46,1,0,6316892000,3151700000,,cca9edc09e5760a96e96f82dbca4624e,ff0863819d8585335fe0264ec05eddc1,4,0fdb3836b26aca011af474428b9beceb
105711,usdt,789331,2025-10-09T20:00:17,0,0,1200000000,3074300000,,d2fd98078537f53d5352cabc485553e3,ce0d273828f26bda3a7d2ac4b2d3e3b7,4,
105712,usdt,789331,2025-10-09T20:02:15,0,0,90961037000,3074400000,,991ff61bb219b373f09d6fc196bd63d8,ce0d273828f26bda3a7d2ac4b2d3e3b7,4,
105713,usdt,789331,2025-10-09T20:05:42,1,0,92180000000,3074400000,,cca9edc09e5760a96e96f82dbca4624e,3de24b52b45cca88de3da6742a91c2f9,4,e6ed371f1c5635b7b429eb10c7470a20
105714,usdt,789331,2025-10-09T20:31:35,0,0,199800000000,3075000000,,d4714c6ce590e8ec422c5baf3a6f6c63,ce0d273828f26bda3a7d2ac4b2d3e3b7,4,
105715,usdt,789331,2025-10-09T20:37:45,1,0,1180000000,3074800000,,cca9edc09e5760a96e96f82dbca4624e,ad33978f4f6398436883a6ed4c898bd1,4,e6ed371f1c5635b7b429eb10c7470a20
105716,usdt,789331,2025-10-09T20:39:45,1,0,198180000000,3074800000,,cca9edc09e5760a96e96f82dbca4624e,ad33978f4f6398436883a6ed4c898bd1,4,e6ed371f1c5635b7b429eb10c7470a20
105717,usdt,789331,2025-10-18T20:26:15,1,0,194094193700,3085100000,,cca9edc09e5760a96e96f82dbca4624e,ad33978f4f6398436883a6ed4c898bd1,4,0cd4a80e93f2c374f1a0211f0a4dc115
105718,usdt,789331,2025-10-18T23:45:32,1,0,160180000000,3084600000,,cca9edc09e5760a96e96f82dbca4624e,ad33978f4f6398436883a6ed4c898bd1,4,4af469b9f459b207287d109d769987dd
105726,usdt,789620,2025-10-09T20:34:05,0,0,10195000000,3074900000,,9869b60ab8a348f77d8dbca4e84b28f1,a65eca59034ca648caaa729a36a91c7e,6,
105727,usdt,789620,2025-10-09T20:35:49,1,0,9942000000,3074900000,,cca9edc09e5760a96e96f82dbca4624e,aebf024b1d071d2d9d7bd3fa618a941f,4,f27e413ab22ca86ce3d9aa79cd1f78b9
105728,usdt,789696,2025-10-18T10:49:36,1,0,16112069900,3090700000,,cca9edc09e5760a96e96f82dbca4624e,3d86daeeb1cabae7e8ea13dd6435a05e,4,01f78f194fa0bd86b8810bc040d84bb1
105732,usdt,790073,2025-10-09T01:00:21,1,0,32517660300,3062800000,,8536a0e026dcab025ce7ba370d354910,8f5c48b8b7b91d445cd28d94d7ff62b3,6,e2a2ee7e8af3cd172beb51ac58e985f4
105734,usdt,790255,2025-10-09T15:05:05,0,0,19940000000,3064900000,,8f7d697d2be332ac4ae3f5edf86e3660,0cba000eb38223ff16ad505be8e0ed59,1,
105762,usdt,791056,2025-10-18T23:17:44,1,0,9685049400,3084600000,,cca9edc09e5760a96e96f82dbca4624e,0a044b93dab8546ce79634172ac10ae0,4,2f4457a9e4a503b45a44d176f332e6e7
105842,usdt,793386,2025-10-18T14:29:17,0,0,7800000000,3090700000,,10a3c82320982c2909c452b5fe5734c1,cc36cc3e6a487cdf94781142c51ff2a5,4,
105852,usdt,793924,2025-10-09T17:03:57,0,1,10000000000,3075100000,719968.0,,e728051a8c6bc1576c5ec1b5e310e13c,4,
105853,usdt,793924,2025-10-09T17:05:25,0,1,20000000000000,3075100000,719968.0,,e728051a8c6bc1576c5ec1b5e310e13c,4,
105854,usdt,793924,2025-10-09T17:08:00,0,1,29500000000000,3074900000,719968.0,,e728051a8c6bc1576c5ec1b5e310e13c,4,
105855,usdt,793924,2025-10-09T17:14:30,0,1,250000000000,3074300000,719968.0,,e728051a8c6bc1576c5ec1b5e310e13c,4,
105856,usdt,793937,2025-10-05T17:42:55,0,0,40000000000,3050400000,,0a3405f842605af3886d9ca20be7f83d,b04053ce773fba55b7a2cee62a86938c,4,
105857,usdt,793937,2025-10-05T19:46:25,0,0,40000000000,3050000000,,3c9a59daed8ff7775ca7b05e0edc8a91,b04053ce773fba55b7a2cee62a86938c,4,
105880,usdt,794561,2025-10-05T09:32:25,1,0,1700000000,3051500000,,a0de6a1256c761697e96bae5d3506c2e,c057eeed6f6359a6b99d3023afc4a76d,1,4b467646e304a06aacdaaa8cbb352abf
105885,usdt,794994,2025-10-05T19:00:51,1,0,35911289500,3050800000,,8536a0e026dcab025ce7ba370d354910,2b5368597e7ebc046d6fa72370a43b31,6,f19bd8bc0b8613d8462019fe6b682916
105886,usdt,794994,2025-10-09T19:28:53,1,0,9720073500,3073100000,,8536a0e026dcab025ce7ba370d354910,2b5368597e7ebc046d6fa72370a43b31,6,57a70556640186e38206193e64844404
105887,usdt,795029,2025-10-18T00:40:06,0,0,39906916209,3094700000,,2066872b84261a8ac12d1f0a6359f0ba,14dd9bb9ed517802a92fc8c54b8e616b,5,
105888,usdt,795029,2025-10-18T01:05:28,1,1,30216900000,3095800000,922659.0,,043b23aea2b0d8a47ea12c76345fa702,5,64938a71189e8fcc5ae537c78ad82d77
105895,usdt,795375,2025-10-05T00:47:35,0,0,199000000,3052000000,,80923988f52b0da1da73ad434fbc6656,a2bf185466317c123cfdd86983dd8ba6,4,
105896,usdt,795627,2025-10-05T01:02:37,1,0,3269228400,3052000000,,8536a0e026dcab025ce7ba370d354910,066e07b27603bd7a6e545b36140890ed,6,9dff39ba34db120f2d0d39de3af46777
105924,usdt,796977,2025-10-05T20:54:33,1,0,16331000000,3049500000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,bbfae227ea712d8e380f45635a526c23
105925,usdt,796977,2025-10-05T21:46:19,1,0,16263000000,3049600000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,bbfae227ea712d8e380f45635a526c23
105926,usdt,796977,2025-10-05T22:51:13,1,0,32611000000,3051200000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,bbfae227ea712d8e380f45635a526c23
105927,usdt,796977,2025-10-05T23:13:39,1,0,32611000000,3051200000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,bbfae227ea712d8e380f45635a526c23
105928,usdt,796977,2025-10-09T20:00:06,0,0,16037667000,3074400000,,e7ce3b6e94c40136fc896cb4c950c1ac,f6e3dd829b6b05f46519a489283481b2,4,
105929,usdt,796977,2025-10-09T20:02:52,1,0,16038000000,3074400000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,6532eb9ec5f77a9f538570576d9e9e29
105930,usdt,796977,2025-10-12T23:09:50,1,0,4664000000,3149900000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,be0519fae12a6c8776685e7852f8ebd0
105931,usdt,796977,2025-10-18T00:43:55,0,0,9621324800,3094700000,,e7ce3b6e94c40136fc896cb4c950c1ac,f6e3dd829b6b05f46519a489283481b2,4,
105932,usdt,796977,2025-10-18T00:44:50,1,0,9621000000,3094700000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,0c929aec157d5bcdc61816b2b34fc0bd
105933,usdt,796977,2025-10-18T22:38:55,0,0,15971148800,3084600000,,e7ce3b6e94c40136fc896cb4c950c1ac,f6e3dd829b6b05f46519a489283481b2,4,
105934,usdt,796977,2025-10-18T22:44:18,1,0,15971000000,3084600000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,0c929aec157d5bcdc61816b2b34fc0bd
105937,usdt,797170,2025-10-18T00:48:55,0,0,8300000000,3095000000,,76f1692d814401300bc3ea6254115911,b31ce2b7c473dc04d5cbf858f63acc22,4,
105942,usdt,797457,2025-10-09T21:25:51,1,0,19445840200,3072400000,,cca9edc09e5760a96e96f82dbca4624e,f1f60d91f607434ab27732fb1ebeaf02,4,8f4bf4349056e34c2d0b81aac5546e43
105952,usdt,797974,2025-10-09T14:14:33,1,0,325399698200,3061100000,,cca9edc09e5760a96e96f82dbca4624e,b4aeff71ac96b17e781ac195130ba622,4,c8a6cef52fe91d535c61cc214320974c
105953,usdt,797974,2025-10-18T23:28:14,1,0,96850493400,3084600000,,cca9edc09e5760a96e96f82dbca4624e,94c48571df09f225bccd9c1b50ac1d13,4,d2e106983df995f8acb93aefd342c5a1
105954,usdt,798034,2025-10-20T14:22:14,1,0,33180000000,3075000000,,cca9edc09e5760a96e96f82dbca4624e,fd838bb6cf9981d2e6712461edd6bdde,4,8526b003d2998b212d7e99509ca7eb33
105965,usdt,798755,2025-10-18T00:01:25,1,0,7080000000,3092500000,,cca9edc09e5760a96e96f82dbca4624e,617ef8df4c6ac9455185246bfeca0894,4,c5dfd866d8a233409df39ba1d70439d2
105966,usdt,798755,2025-10-18T13:41:45,0,0,24320000000,3091800000,,617ef8df4c6ac9455185246bfeca0894,aa2ba055adb8baad3af7abe18cef0011,4,
105967,usdt,798755,2025-10-18T14:27:24,1,0,3680000000,3091600000,,cca9edc09e5760a96e96f82dbca4624e,617ef8df4c6ac9455185246bfeca0894,4,c5dfd866d8a233409df39ba1d70439d2
105968,usdt,798755,2025-10-20T01:06:55,0,0,12480000000,3084500000,,617ef8df4c6ac9455185246bfeca0894,aa2ba055adb8baad3af7abe18cef0011,4,
105969,usdt,798755,2025-10-20T14:43:45,1,0,3680000000,3073500000,,cca9edc09e5760a96e96f82dbca4624e,617ef8df4c6ac9455185246bfeca0894,4,70d648f86e2392186288a5b8a7f10946
106046,usdt,800298,2025-10-20T09:05:35,0,0,39264670000,3081700000,,3e9f8a974cd5b6e0fd12af6915787167,04d8736df7927dc89e124bbc54c3ef84,4,
106059,usdt,801358,2025-10-12T06:11:05,0,0,16876000000,3174300000,,5db257d6bad1e7b23ee7ddbfad11bd26,b259e3dae0bcf39eba8edd95c4b45614,4,
106064,usdt,801378,2025-10-05T01:37:27,1,0,3269450000,3051100000,,cca9edc09e5760a96e96f82dbca4624e,cad61c066f2dd671b7649b1a5928f364,4,99421de9ebd4f3304ebbe0ddb66aa410
106082,usdt,802921,2025-10-20T03:09:20,1,0,1180100000,3085400000,,cca9edc09e5760a96e96f82dbca4624e,ca909953cd63f54c6e38620f6bdc682a,4,ce9b1a0606feca10af92ce942dff7237
106135,usdt,804324,2025-10-12T19:44:54,1,0,15829220000,3151000000,,b15f115a13a36b4e827eb161ee6d53e2,523761012d41ed48cc52a8b3836f8631,5,deda8e72641ac3677b034c6456e636bd
106136,usdt,804344,2025-10-05T15:56:48,1,1,20000000000,3048000000,922550.0,,c65c8d4ee6d78590260f9a889c319fa2,4,865a571e338fee4f5d53c6ce7c540287
106137,usdt,804344,2025-10-05T16:29:29,1,0,69280000000,3049300000,,cca9edc09e5760a96e96f82dbca4624e,1b76075d83d83fa0a902e5df7e1bb2e7,4,865a571e338fee4f5d53c6ce7c540287
106138,usdt,804344,2025-10-05T17:42:05,0,0,102990000000,3051300000,,b1f91b43aa05ecc1337c5780b9426b5b,d0509388d9cc3594fca68475b81e5cbc,4,
106139,usdt,804344,2025-10-05T22:00:58,1,1,48000000000,3049800000,922550.0,,c65c8d4ee6d78590260f9a889c319fa2,4,865a571e338fee4f5d53c6ce7c540287
106140,usdt,804344,2025-10-09T16:24:18,1,0,71480000000,3069900000,,cca9edc09e5760a96e96f82dbca4624e,1b76075d83d83fa0a902e5df7e1bb2e7,4,9ae24c6274839fd2081616420ba7c0c1
106141,usdt,804344,2025-10-09T18:15:16,0,0,122754000000,3073400000,,b1f91b43aa05ecc1337c5780b9426b5b,d0509388d9cc3594fca68475b81e5cbc,4,
106142,usdt,804344,2025-10-12T17:28:23,1,0,95080000000,3165000000,,cca9edc09e5760a96e96f82dbca4624e,61dd62f65eff09bf227573f61a15848c,4,9ae24c6274839fd2081616420ba7c0c1
106143,usdt,804344,2025-10-12T18:39:45,0,0,194780000000,3156800000,,b1f91b43aa05ecc1337c5780b9426b5b,d0509388d9cc3594fca68475b81e5cbc,4,
106144,usdt,804344,2025-10-20T18:08:34,1,0,61980000000,3073000000,,cca9edc09e5760a96e96f82dbca4624e,3aac09a092f866741b62c14581dbc1a3,4,9ae24c6274839fd2081616420ba7c0c1
106153,usdt,805262,2025-10-09T10:42:05,0,0,199800000000,3057800000,,2b157867343e4893b00ff62123fe0f41,3cf9e57deaec47a706da5fbbbba50753,4,
106154,usdt,805283,2025-10-12T00:49:35,0,0,26692050000,3169900000,,e9e03a0b4240340eab10532a4771d33f,de4c49189e5aaf5edff9987848e1d4ef,4,
106233,usdt,807646,2025-10-09T10:24:38,0,0,200000000000,3059200000,,1a91d9cb11e849424759c63ff9373fe2,252c5d5c7b018453ea69dfb20907e046,5,
106256,usdt,809015,2025-10-05T19:51:37,1,0,9796556800,3050000000,,cca9edc09e5760a96e96f82dbca4624e,d543b2c22417c658938a7050903e6db3,4,877e0339ef0b3aa2d28157b3d94ce6d9
106278,usdt,809102,2025-10-05T00:38:41,1,0,10180000000,3052800000,,cca9edc09e5760a96e96f82dbca4624e,ae39f63add717e27d31c6d42b3db76aa,4,555a4e392d960ae3b4a79f8db2987e84
106279,usdt,809102,2025-10-05T02:43:27,1,0,29934803800,3051900000,,cca9edc09e5760a96e96f82dbca4624e,b352ca790f4e9e38f7de98252ded2e04,4,555a4e392d960ae3b4a79f8db2987e84
106280,usdt,809102,2025-10-05T18:08:26,1,0,20180000000,3051400000,,cca9edc09e5760a96e96f82dbca4624e,b352ca790f4e9e38f7de98252ded2e04,4,2213f06d8857a9ad9ba103e6b1bbee00
106281,usdt,809102,2025-10-09T22:17:25,1,0,7180000000,3073800000,,cca9edc09e5760a96e96f82dbca4624e,9847e25d4c631c79c110e4af652a230c,4,f7d461117331ffe180802a2bbb9445c4
106282,usdt,809102,2025-10-09T22:57:35,0,0,6600000000,3074700000,,c106867a7ad7d179a3784f91adb0e07f,99d62736fac20ca0df21f588cba4900b,4,
106283,usdt,809102,2025-10-18T04:18:01,1,0,10333586000,3093600000,,cca9edc09e5760a96e96f82dbca4624e,b352ca790f4e9e38f7de98252ded2e04,4,58de82d40b88f2c3f6f26d4cd43a39cb
