user_id,has_kyc_level2,kyc_speed_sec,account_age_days,age,is_high_risk_career,is_high_risk_income,career_income_risk,is_app_user,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_sum,twd_wit_mean,twd_wit_std,twd_wit_max,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_sum,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_external_wit_count,crypto_currency_diversity,crypto_protocol_diversity,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_count,trading_sum,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,total_trading_volume,ip_unique_count,ip_total_count,ip_night_ratio,ip_max_shared,fund_stay_sec,composite_risk_score,status
807126,1,35362.0,356,31,0,0,0,1,19.0,80372.0,4230.105263157895,1106.6629967176518,5315.0,1.0,77902.0,77902.0,0.0,77902.0,0.9692679042452474,0.0,1.0,5.0,86125.3480486005,17225.0696097201,78003.652,19.0,80164.53900000002,4219.186263157896,5307.0106000000005,19.0,2.0,2.0,0.0,1.0,20.0,158467.92769216758,7923.396384608379,78097.2906385,0.95,0.95,0.0,0.0,158467.92769216758,12.0,59.0,0.05084745762711865,37390.0,0.0,0.44994409470537966,0
807164,1,1719.0,356,28,0,0,0,1,2.0,97500.0,48750.0,1767.7669529663688,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96667.827,96667.827,96667.827,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,37390.0,0.0,0.1,0
807606,1,15285043.0,356,47,0,0,0,0,7.0,407000.0,58142.857142857145,41273.18972984994,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,405454.75742545904,101363.68935636476,298885.132888636,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,407000.0,407000.0,3.0,11.0,0.2727272727272727,37390.0,0.0,0.1409090909090909,0
807716,1,1399.0,356,37,0,0,0,1,1.0,3100.0,3100.0,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3057.47838,3057.47838,3057.47838,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3100.0,3100.0,2.0,2.0,0.0,37390.0,0.0,0.1,0
807740,1,4388.0,356,71,0,0,0,1,1.0,30100.0,30100.0,0.0,30100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30041.65397175,30041.65397175,30041.65397175,1.0,1.0,1.0,0.0,1.0,1.0,30099.9985986,30099.9985986,30099.9985986,1.0,0.0,0.0,0.0,30099.9985986,2.0,3.0,0.0,37390.0,0.0,0.1,0
807753,1,69759.0,356,28,0,0,0,1,1.0,50000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10179.18,10179.18,10179.18,1.0,1.0,1.0,0.0,1.0,1.0,49499.9973945,49499.9973945,49499.9973945,1.0,0.0,0.0,0.0,49499.9973945,2.0,3.0,0.0,37390.0,0.0,0.1,0
808345,1,9481857.0,355,28,1,0,0,1,4.0,95000.0,23750.0,17500.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,94823.15562211,18964.631124422,46051.5699,5.0,1.0,1.0,0.0,1.0,4.0,94998.5218306,23749.63045765,49999.99708,1.0,0.0,0.0,0.0,94998.5218306,6.0,13.0,0.0,37390.0,0.0,0.1,0
808867,1,2234.0,355,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9201.278400000001,9201.278400000001,9201.278400000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1,0
808876,1,1762.0,355,33,0,0,0,1,10.0,183500.0,18350.0,12845.340703063417,30000.0,1.0,5030.0,5030.0,0.0,5030.0,0.027411444141689226,0.0,1.0,1.0,4970.8085,4970.8085,4970.8085,9.0,183808.574,20423.174888888887,59731.709800000004,9.0,1.0,1.0,0.0,1.0,11.0,190607.2065689,17327.9278699,59999.9982246,0.9090909090909091,0.0,0.0,0.0,190607.2065689,6.0,31.0,0.16129032258064516,37390.0,793086.0,0.13104640942251908,0
808919,1,700150.0,355,24,0,0,0,0,1.0,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10005.4637715,10005.4637715,10005.4637715,1.0,1.0,1.0,0.0,1.0,1.0,10005.3145016,10005.3145016,10005.3145016,1.0,0.0,0.0,0.0,10005.3145016,2.0,3.0,0.0,37390.0,0.0,0.1,0
809368,1,155493.0,354,39,1,0,0,0,4.0,193650.0,48412.5,2942.8939838193282,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,191030.77175611898,95515.38587805949,96412.795354161,2.0,1.0,1.0,0.0,1.0,2.0,190506.1509004,95253.0754502,96506.151672,1.0,0.0,0.0,0.0,190506.1509004,3.0,8.0,0.0,37390.0,0.0,0.1,0
809399,1,237754.0,354,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3962.567204135001,1981.2836020675004,3952.668604135001,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0
809424,1,2749788.0,354,20,0,0,0,1,3.0,59300.0,19766.666666666668,6446.963109351049,24800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58701.9832,19567.327733333335,24854.1964,3.0,1.0,1.0,0.0,1.0,3.0,59039.007008,19679.669002666666,24696.0,1.0,0.0,0.0,0.0,59039.007008,5.0,9.0,0.0,37390.0,0.0,0.1,0
809814,1,46722.0,354,42,0,1,0,1,4.0,21500.0,5375.0,750.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21812.040520000002,4362.408104,5282.334600000001,5.0,1.0,1.0,0.0,1.0,4.0,21343.816,5335.954,5835.09,1.0,0.0,0.0,0.0,21343.816,5.0,13.0,0.0,37390.0,0.0,0.1,0
809865,1,143284.0,354,34,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5869,10.5869,10.5869,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
810227,1,258909.0,354,37,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3018.8070000000002,3018.8070000000002,3018.8070000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1
810248,1,110876.0,354,35,0,0,0,1,19.0,11968.0,629.8947368421053,306.80900586826215,1500.0,4.0,15861.0,3965.25,2334.916468884201,7077.0,1.32528409090898,0.0,1.0,8.0,20793.5260895814,2599.190761197675,7117.4035,28.0,17091.99707,610.4284667857144,1130.3850000000002,25.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28153.0,28153.0,14.0,51.0,0.13725490196078433,37390.0,178.0,0.5519092580213627,0
810417,1,3263.0,354,52,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.596699999999999e-06,9.596699999999999e-06,9.596699999999999e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
810647,1,2605723.0,354,50,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3998.99918,999.749795,2469.6792,6.0,4014.74909,669.1248483333333,1055.5655,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,99.0,0.1,0
810775,1,1988512.0,353,38,0,0,0,1,6.0,101000.0,16833.333333333332,14797.657472271301,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100794.61336840401,20158.9226736808,29939.999704593,5.0,1.0,1.0,0.0,1.0,5.0,101000.0612925,20200.0122585,29999.9996978,1.0,0.0,0.0,0.0,101000.0612925,4.0,16.0,0.0,37390.0,0.0,0.1,1
811175,1,138866.0,353,43,0,0,0,1,1.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2996.99776688,2996.99776688,2996.99776688,1.0,1.0,1.0,0.0,1.0,1.0,3000.0955635,3000.0955635,3000.0955635,1.0,0.0,0.0,0.0,3000.0955635,2.0,3.0,1.0,37390.0,0.0,0.25,0
811188,1,79192.0,353,42,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1151e-06,9.1151e-06,9.1151e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1
811199,1,136066.0,353,32,0,0,0,1,6.0,168000.0,28000.0,13754.999091239519,50000.0,1.0,10014.0,10014.0,0.0,10014.0,0.059607142857142505,0.0,1.0,2.0,10028.852200000001,5014.426100000001,10019.1,4.0,167289.767977652,41822.441994413,66711.053265152,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,178014.0,178014.0,5.0,11.0,0.0,37390.0,555245.0,0.21490178571428564,0
811524,1,4170.0,353,28,0,0,0,1,2.0,15000.0,7500.0,3535.5339059327375,10000.0,1.0,18206.0,18206.0,0.0,18206.0,1.2137333333332523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,37390.0,802308.0,0.40343333333331305,0
811702,1,629385.0,353,30,0,0,0,1,43.0,157604.0,3665.2093023255816,1159.8803624294624,7000.0,6.0,380159.0,63359.833333333336,76873.50688089276,214737.0,2.412115174741743,0.0,1.0,12.0,429089.08613275265,35757.42384439606,150128.29678000003,63.0,203386.2388,3228.3529968253965,5011.97368,63.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,537763.0,537763.0,9.0,112.0,0.017857142857142856,37390.0,45616.0,0.8057073651140072,0
811833,1,1615.0,353,21,0,0,0,1,14.0,40680.0,2905.714285714286,1843.2651392641194,6905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,40517.193104217,2383.364300248059,5170.402166061001,17.0,1.0,2.0,0.0,1.0,2.0,4599.9986463000005,2299.9993231500002,2999.9998968,1.0,0.0,12.0,36080.0,40679.9986463,13.0,33.0,0.24242424242424243,37390.0,0.0,0.13636363636363635,0
811892,1,1558.0,353,25,0,0,0,1,8.0,39300.0,4912.5,2086.3074009907004,9100.0,2.0,12454.0,6227.0,7.0710678118654755,6232.0,0.3168956743002464,0.0,1.0,2.0,12473.10405,6236.552025,6244.97445,8.0,39238.550817092,4904.8188521365,9081.797158384,8.0,1.0,2.0,0.0,1.0,10.0,51773.6007155,5177.36007155,9099.9971404,0.8,0.0,0.0,0.0,51773.6007155,7.0,28.0,0.0,37390.0,174121.0,0.1792239185750616,0
811898,1,6496.0,353,33,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.5869105869,5.29345529345,10.5869,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
812054,1,102324.0,352,48,0,0,0,1,2.0,59400.0,29700.0,424.26406871192853,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59321.597825103,19773.865941701002,29945.898377109,3.0,1.0,1.0,0.0,1.0,4.0,59410.8774669,14852.719366725,29998.0291946,1.0,0.0,0.0,0.0,59410.8774669,3.0,9.0,0.2222222222222222,37390.0,0.0,0.13333333333333333,0
812441,1,7350967.0,352,25,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.4001105999,5.20005529995,10.4001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
812449,1,1883.0,352,32,0,0,0,1,1.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,990.78669585,990.78669585,990.78669585,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0,2.0,2.0,0.0,37390.0,0.0,0.1,0
812483,1,13815040.0,352,59,0,1,0,1,1.0,30000.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10456.7060274803,5228.35301374015,10456.706,1.0,30229.158502404003,30229.158502404003,30229.158502404003,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40358.0,40358.0,2.0,2.0,0.0,37390.0,0.0,0.2,0
812623,1,430808.0,352,23,0,0,0,1,1.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2987.950720365,2987.950720365,2987.950720365,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,3000.0,2.0,2.0,0.0,37390.0,0.0,0.1,0
812651,1,1609.0,352,35,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.596,10.596,10.596,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
813495,1,1819.0,351,33,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1850.46,1850.46,1850.46,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1,0
813636,1,6798.0,351,31,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1839e-06,9.1839e-06,9.1839e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
813782,1,141852.0,351,26,0,0,0,1,5.0,405000.0,81000.0,26551.836094703507,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.4001105999,5.20005529995,10.4001,3.0,402873.90260461404,134291.30086820468,258600.10437633598,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,405000.0,405000.0,2.0,8.0,0.0,37390.0,892047.0,0.2,0
813876,1,14411704.0,351,21,0,0,0,1,3.0,2190.0,730.0,233.88031127053,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2255.9878000000003,1127.9939000000002,1188.1728000000003,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2574.0,2574.0,3.0,5.0,0.0,37390.0,0.0,0.1,0
813942,1,4878.0,351,27,0,0,0,0,1.0,5000.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5181.0188,5181.0188,5181.0188,1.0,5012.286400000001,5012.286400000001,5012.286400000001,1.0,1.0,1.0,0.0,1.0,1.0,5000.8117124,5000.8117124,5000.8117124,1.0,0.0,0.0,0.0,5000.8117124,2.0,3.0,0.0,37390.0,0.0,0.1,0
814010,1,1834.0,351,51,0,0,0,1,2.0,60000.0,30000.0,28284.2712474619,50000.0,1.0,20030.0,20030.0,0.0,20030.0,0.33383333333332776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5044.176446,1261.0441115,2517.844446,0.75,0.0,0.0,0.0,5044.176446,5.0,7.0,0.5714285714285714,37390.0,0.0,0.16917261904761766,0
814092,1,1676.0,351,25,0,0,0,1,1.0,400.0,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.764,400.764,400.764,1.0,1.0,1.0,0.0,1.0,1.0,429.94401750000003,429.94401750000003,429.94401750000003,1.0,0.0,0.0,0.0,429.94401750000003,2.0,3.0,1.0,37390.0,0.0,0.25,0
814205,1,1817.0,351,27,0,0,0,1,1.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37390.0,0.0,0.0,0
814352,1,1736677.0,351,45,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2477.8733388570004,2477.8733388570004,2477.8733388570004,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1,0
814592,1,8798.0,350,40,0,0,0,1,18.0,288300.0,16016.666666666666,12818.839536355214,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,287757.7653,15986.542516666668,49899.546,18.0,1.0,1.0,0.0,1.0,18.0,288294.5624153,16016.364578627778,49999.9986324,1.0,0.0,0.0,0.0,288294.5624153,8.0,54.0,0.16666666666666666,37390.0,0.0,0.125,0
814818,1,1262.0,350,44,0,0,0,1,8.0,4600.0,575.0,38.07886552931955,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4545.98503,568.24812875,605.15446,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4600.0,4600.0,8.0,16.0,0.0,37390.0,0.0,0.1,0
814880,1,1673.0,350,25,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1488,10.1488,10.1488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
814890,1,2134.0,350,26,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3501,10.3501,10.3501,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
814956,1,11402.0,350,22,0,0,0,0,4.0,5300.0,1325.0,842.1203397773187,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5275.294820085,1758.4316066949998,1970.4339999999997,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5300.0,5300.0,4.0,7.0,0.8571428571428571,37390.0,0.0,0.22857142857142856,0
815324,1,1941.0,350,21,0,0,0,1,0.0,0.0,0.0,0.0,0.0,5.0,47094.0,9418.8,7976.7466551219995,19760.0,47094000000000.0,0.0,1.0,13.0,64029.1091813777,4925.316090875208,16217.947449999998,1.0,16587.725,16587.725,16587.725,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47094.0,47094.0,5.0,6.0,0.16666666666666666,1.0,0.0,1.0,0
815508,1,264850.0,350,25,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,2276.0,2276.0,0.0,2276.0,2276000000000.0,0.0,1.0,1.0,2165.571,2165.571,2165.571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2278.9356018000003,2278.9356018000003,2278.9356018000003,0.0,0.0,0.0,0.0,2278.9356018000003,1.0,2.0,0.0,1.0,0.0,1.0,0
815733,1,16689685.0,349,21,0,0,0,1,1.0,3500.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3485.7153856140003,3485.7153856140003,3485.7153856140003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3500.0,3500.0,2.0,2.0,0.0,37390.0,0.0,0.1,0
815944,1,2152156.0,349,26,0,0,0,1,1.0,5000.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4988.271326544,4988.271326544,4988.271326544,1.0,1.0,1.0,0.0,1.0,1.0,4999.997959,4999.997959,4999.997959,1.0,0.0,0.0,0.0,4999.997959,2.0,3.0,0.0,37390.0,0.0,0.1,0
816194,1,13179082.0,349,21,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,12000.0,12000.0,0.0,12000.0,12000000000000.0,0.0,1.0,3.0,12360.0000496152,4120.0000165384,12360.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,12364.800000000001,12364.800000000001,12364.800000000001,0.0,0.0,0.0,0.0,12364.800000000001,2.0,2.0,0.0,3.0,0.0,1.0,0
816754,1,1594.0,348,34,1,0,0,1,1.0,50000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37390.0,0.0,0.0,0
816833,1,1547827.0,348,31,0,0,0,1,4.0,4600.0,1150.0,574.4562646538029,2000.0,1.0,3076.0,3076.0,0.0,3076.0,0.6686956521737676,0.0,1.0,1.0,3078.8233818340004,3078.8233818340004,3078.8233818340004,4.0,4591.323218002,1147.8308045005,1995.67473432,4.0,1.0,1.0,0.0,1.0,5.0,7678.930261900001,1535.7860523800002,3078.9228846,0.8,0.0,0.0,0.0,7678.930261900001,5.0,14.0,0.6428571428571429,37390.0,112899.0,0.3636024844720134,0
816899,1,8215.0,348,23,1,0,0,1,1.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,995.951117552,995.951117552,995.951117552,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0,2.0,2.0,0.0,37390.0,0.0,0.1,0
817347,1,159019.0,348,39,0,0,0,1,3.0,6083.0,2027.6666666666667,886.000188111342,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6104.58085,2034.8602833333334,3055.04707,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6083.0,6083.0,2.0,6.0,0.0,37390.0,0.0,0.1,0
817406,1,11498743.0,348,31,0,0,0,1,1.0,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37390.0,0.0,0.0,0
817662,1,57934.0,348,33,0,0,0,1,4.0,104000.0,26000.0,14023.789311975086,38000.0,1.0,15835.0,15835.0,0.0,15835.0,0.1522596153846139,0.0,1.0,2.0,15873.592281630199,7936.7961408150995,15873.59227116,4.0,103767.787659292,25941.946914823,37914.075067542,4.0,2.0,2.0,0.0,1.0,5.0,119860.36866357489,23972.073732714976,37999.9998686,0.8,0.8,0.0,0.0,119860.36866357489,5.0,14.0,0.0,37390.0,454162.0,0.23806490384615347,0
817694,1,1519.0,348,26,0,0,0,1,1.0,9950.0,9950.0,0.0,9950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9302.806700000001,9302.806700000001,9302.806700000001,1.0,1.0,1.0,0.0,1.0,1.0,9951.273600000002,9951.273600000002,9951.273600000002,1.0,0.0,0.0,0.0,9951.273600000002,2.0,3.0,0.0,37390.0,0.0,0.1,0
817703,1,2027.0,348,19,0,0,0,1,1.0,1500.0,1500.0,0.0,1500.0,1.0,2814.0,2814.0,0.0,2814.0,1.8759999999987493,0.0,1.0,1.0,2817.6675889740004,2817.6675889740004,2817.6675889740004,1.0,1499.52996411,1499.52996411,1499.52996411,1.0,1.0,1.0,0.0,1.0,2.0,4318.135983,2159.0679915,2817.2034384,0.5,0.0,0.0,0.0,4318.135983,3.0,5.0,0.0,37390.0,267285.0,0.5689999999996873,0
817912,1,10507.0,347,65,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,18640.0,18640.0,0.0,18640.0,18640000000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
817916,1,1956.0,347,19,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5869,10.5869,10.5869,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
