user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,w_tox_max,w_tox_mean,w_tox_std,toxic_w_ratio,toxic_w_count,ip_tox_max,relation_blacklist_ratio,relation_blacklist_count,neighbor_tox_mean,neighbor_tox_max,toxic_neighbor_count,n_neighbors,if_score,hbos_score,lof_score
681369,,-0.3332714,0.13912411,,,,,,,,,,,,,,,,,-0.23877582,,,,,,,,,,,,,,,,,,,,,,,,-0.13221969,,,,,,,,,,,,,,,,,,,,-0.24374838,-1.5401212,,,,,,,-0.65789515,-0.15819994,,,-0.30511758,,-0.14309594
681400,,-0.4252609,,,,-0.40950227,,,,,,,,,,,,,0.39984074,0.30657163,,,,,,,,,,,,,,,,,,,,,,-0.27488115,,,,,,,,,-0.5242142,,,,,,,,,-0.17782994,,,,-0.1659778,-0.42208573,,,,,,,-0.5943221,,,,,,
681405,-0.17300574,-0.36719024,,,,-0.46304578,,,,,,,,,,,,,,-0.30513966,,,,,,,,,,,,,,,,,,,,0.1859191,,,,,,,,,,,,,,,,,,,,,,,,-0.23550689,-1.5449579,,,,,,,-0.6466904,,,,-0.3496121,-0.3200721,
681414,,-0.33917674,,,,,,,,,,,,,,,,,,-0.18523929,,,,,,,,,,,,,,,,,,,,,,-0.24684949,,,,,,,,,0.15733835,,,,,,,-0.3790936,,-0.21977049,-0.60524136,,,-0.21233413,-0.47983694,,,,,,,-0.66072845,,,,,,
681531,-0.16201869,-0.37232584,,,,-0.35106304,,,,,,,,,,,,,,-0.29433355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44043443,,,,,,,,,,,,,-0.26682246,-1.3951293,,,,,,,-0.5533562,-0.19028343,,,-0.495977,,
681537,-0.26391473,-0.356661,,,,-0.44416907,,,,,,,,,,,,,,,,,,,-0.17947288,-0.23104236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3822304,,,-0.18938068,-0.5410574,,,,,,,-0.6043432,,,,-0.2825974,,
681711,-0.18660001,-0.35282755,,,,,,,,,,,,,,,,,,-0.22551787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35922068,,,,,,,,,,-0.1998035,,,-0.21167521,-0.71815497,,,,,,,-0.65989643,,,,-0.21019153,-0.19731762,
681944,-0.25964794,-0.32711062,,,,,,,,,,,,,,,,,,-0.21778621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38457087,,,,,,,,,,0.09262659,,,-0.20833363,-1.0350804,,,,,,,-0.65282,-0.1786855,,,,-0.19883558,
681948,-0.2380627,-0.2640077,,,,-0.3100452,,,,,,,,,,,,,,-0.1741386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26162374,,,,,,,,,,,,,-4.621502,,-0.54249763,,,,,,0.30693367,,,,-0.22425424,-0.27405894,
682145,,-0.35348475,,,,-0.2691318,,,,,,,,,,,,,,-0.305073,,,,,,,,,,,,,,,,,,,,,,,,-0.14482443,,,,,,,,,,,,,,,,,,,,-0.27034944,-1.6089362,,,,,,,-0.66622496,-0.16493294,,,-0.27437225,-0.3401789,
682592,,-0.29708666,,,,-0.2775583,,,,,,,,,,,,,,-0.4431284,,,,,,,,,,,,,,,,,,,,,,-0.22454812,,,,,,,,,,,,,,,,,,,-0.2258695,,,-0.2458349,-0.6768952,,,,,,,-0.6681934,,,,-0.29036397,,-0.19440494
682641,-0.24184552,-0.3419475,,,,-0.4161339,,,,,,,,,,,,,,-0.2849467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25834498,-1.6476356,,,,,,,-0.6764598,-0.15958878,,,-0.4230027,-0.2676783,
683060,-0.15894765,-0.3746484,,,,-0.26715356,,,,,,,,,,,,,,-0.2383794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17934316,,,,,,,-0.1437297,,,,,-0.25041223,-0.9287242,,,,,,,-0.604505,-0.15256637,,,,,
683189,,-0.3692405,,,,,,-0.45117092,,,,,,,,,,,,-0.23265776,,,,,-0.17113535,-0.19524962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22356567,,-0.26182213,,,-0.24819236,-0.8883806,,,,,,,-0.66548914,,,,,,
683484,-0.20187497,-0.33213145,,,,,,,,,,,,,,,,,,-0.23483713,,,,,,,,,,,,,,,,,,,,,,0.20401254,,,,,,,,,,,,,,,,,,,,,,-0.25233635,-1.6179323,,,,,,,-0.7124648,-0.20956251,,,-0.45822364,-0.24133842,
683703,-0.1613096,-0.362721,,,,,,,,,,,,,,,,,0.3857557,0.24391717,,,,,,,,,,,,,,,,,,,,,,-0.23533162,,,,0.269952,,,,,-0.4584071,,,,,,,,,,0.19611318,,,,-0.5236136,,,,,,,-0.5842306,,,,,,
683733,-0.22337252,-0.22235216,,,,-0.39844167,,,,,,,-0.09412158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115010746,,,,,,,,-0.19092946,,,-2.0417402,,0.094549485,,,,,,-0.84508294,,,-0.12467325,,,
684225,,-0.37500054,,,,-0.44026768,,,,,,,,,,,,,,-0.2557056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36294535,,,,,,,,,,-0.19174576,,,-0.25320366,-1.6470354,,,,,,,-0.67112595,,,,,-0.18459702,-0.25637686
684284,,-0.3191951,,,,,,,,,,,,,,,,,,0.15634514,,,,,,,,,,,,,,,,,,,,,,-0.16131969,,,,,,,,,0.15561008,,,,,,,,,-0.17864081,-0.38926336,,,,-0.55062366,,,,,,,-0.5776387,,,,-0.395752,,-0.5475897
685293,,-0.254353,,,,-0.16394171,,,,,,,,,,,,,,-0.13470413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1754167,,,,,,,,,,-0.16489705,,,-4.701221,,-0.5937104,,,,,,0.2827892,,,,-0.34133875,-0.17354569,
685441,,-0.26894492,,,,,,,,,,,,,,,,,,-0.13805902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12749407,,,,,,-0.0995191,,-0.18257064,,,-1.7277074,0.2776437,0.20383194,,,,,,-0.66199493,,,,-0.21196184,,
685608,,-0.22378157,,,,,,-0.29304034,,,,,-0.10963475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11906191,,,,,,,,,,,,,,,,,-0.19032384,,,-4.698541,,-0.5522778,,,,,,0.25464633,,,,-0.102447644,-0.08847289,
686548,,-0.3847414,,,,-0.40995473,,,,,,,,,,,,,,-0.29037938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48079005,,,,,,,,,,,,,-0.26910028,-0.98172116,,,,,,,-0.64678407,-0.1578759,,,-0.43890467,-0.22272708,
686703,,-0.38855383,0.13660468,,,,,,,,,,,,,,,,,-0.2169441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44236255,,0.25004432,,,,,,,,-0.19984293,,,-0.22337076,-0.7345478,,,,,,,-0.549416,-0.23899977,,,,,
686844,,-0.3390352,0.21247454,,,,,,,0.13306905,,,,,,,,,,0.25712925,,,,,,,,,,,,,,,,,,,,,,-0.14763609,,,,,,,,,0.20123583,,-0.13630292,,,,,,,,-0.23086488,,,,-0.36294472,,,,,,,-0.5881559,,,,,,
687003,,-0.23843816,,,,,,,,,,,-0.14939514,,,,,,,-0.12217439,,,,,,,,,,,,,,,,,,,,,,0.1498801,,,,,,,,,,,,,,,,,-0.15751334,,-0.36023173,,,-4.6100116,0.21105391,,,,,,,0.24600154,,,,-0.14166617,,
687339,,-0.30484763,,,,,,,,,,,,,,,,,,,,,,,-0.33085525,-0.44406158,,,,,,,,,,,,,,,,0.21518779,,,,,,,,,,,,,,,,,,,,,,-0.75618756,0.14367063,,,,,,,0.483904,-0.2945849,-0.16031972,-0.13823584,,,
687400,,-0.35281932,,,,,,,,0.14265105,,,,,,,,,,0.21910724,,,,,,,,,,,,,,,,,,,,,,-0.15539743,,,,,,,,,0.18350741,,,,,,,,,,-0.36925676,,,,-0.4707314,,,,,,,-0.5449068,,,,,-0.25046867,-0.44611853
687471,,-0.37263688,,,,-0.28064474,,,,,,,,,,,,,,-0.4571775,,,,,,,,,,,,,,,,,,,,,,-0.2812397,,,,,,,,,,,,,,,,-0.41591704,,-0.3912415,-0.63186574,,,-0.26807678,-0.58788323,,,,,,,-0.707666,,,,,,
687962,,-0.3162192,0.15758087,,,,,0.16327676,,,,,,,,,,,,-0.13007686,,,,,,,,0.11772324,,,,,,,,,,,,,,-0.13462357,,,,,,,,,-0.30922163,,-0.16125956,,,,,,,,,,,,0.37950355,,,,,,,-0.6319243,,,,,,
687977,,-0.3448631,,,,,,,,,,,,,,,,,,-0.26849517,,,,,,,,,,,,,,,,,,,,,,0.21558169,,,,,,,,,-0.30107337,,,,,,,,,,-0.29432493,,,-0.19655421,-1.117529,,,,,,,-0.62314695,-0.18824872,,,-0.29599476,,
688014,,-0.3859546,,,,-0.39518037,,,,,,,,,,,,,,-0.41325152,,,,,,,,,,,,,,,,,,,,,,-0.27207682,,,,,,,,,,,,,,,,-0.1708581,,-0.26224837,-0.47462013,,,-0.2691331,-0.6198335,,,,,,,-0.7035426,,,,,,
688081,,-0.34558508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32880107,,,,,,,,,0.14362118,,,,,,,,-0.20210285,,-0.16927482,,,-0.1791032,-0.8345386,,,,,,,-0.6514422,-0.21670894,,,-0.20304736,,
688511,,-0.35925376,,,,-0.45937398,,-0.3593166,,,,,,,,,,,,-0.28882495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4962229,,,,,,,,,,,,,-0.25873697,-0.9839711,,,,,,,-0.6567049,,,,-0.2838856,-0.290155,
688606,,-0.2753214,0.263037,,,,,-0.26455474,,,,,,,,,,,,-0.45093048,,,,,,,,,,,,,,,,,,,,,,-0.20593558,,,,,,,,,0.20161931,,,,,,,,,,-0.21178047,,,-0.22995032,-0.6373112,,,,,,,-0.68924856,,,,,,
688689,,-0.35721463,,,,-0.22272581,,,,,,,,,,,,,-0.106572114,-0.23042233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1119088,,,,,,,,,,0.11748689,,,-0.26469535,-0.96646154,,,,,,,-0.6866942,-0.18691134,,,,,
688798,,-0.3603444,,,,-0.48375466,,,,,,,,,,,,,,-0.26637617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13819507,,,,,,,,,,,,,-0.23412177,-0.8770611,,,,,,,-0.6284879,,,,-0.3604267,-0.3365671,-0.25103953
688843,,-0.3442846,,,,,,,,,,,-0.11887032,,,,,,,-0.3340778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12926847,,,-0.113858305,,,,,-0.17467684,,,,,-0.22216797,-0.65798897,,,,,,,-0.6612222,-0.14020516,,,,,
689010,,-0.33032507,,,,,-0.13618827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5539258,,,,,,,,,,,,,-0.21174577,-0.8942984,-0.15154892,,,,,,-0.59831065,-0.15800624,,,-0.13504614,-0.17447259,
689679,-0.17104879,-0.31660122,,,,-0.45798188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19604151,,,,,,,,-0.24102654,,,-0.18397208,-0.2597727,,,,,,,-0.5906351,-0.17234185,,,-0.24485245,,
689745,,-0.34885156,,,,,,,,,,,,,,,,,-0.11733282,-0.4360807,,,,,,,,,,,,,,,,,,,,,,-0.25188503,,,,,,,,,-0.33031633,,,,,,,,,-0.17166579,-0.45546654,,,-0.2702553,-0.7103554,,,,,,,-0.69315016,,,,,,
689957,,-0.35645238,,,,,,,,,,,,,,,,,,,,,,,-0.17042848,-0.21747728,,,,,,,,,,,,,,0.21643582,,,,-0.2690131,,,,,,,,,,,,,,,,,,,,-0.16900192,-0.81740993,,,,,,,-0.48269665,-0.17346987,,,0.14330803,,
690215,-0.38738886,-0.3323751,,,,-0.37644044,,-0.5625528,,,,,,,,,,,,-0.35822022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5794805,,,,,,,,,,-0.27202538,,,-0.3236334,-0.82619876,,,,,,,-0.78114694,,,,,,
690745,,-0.23143156,,,,,,,,,,,,,,,,,,-0.26306164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22990066,,,,,,,,,,-0.20800202,,,-0.24209921,-1.6103671,,,,,,,-0.6467829,,,,-0.24552886,-0.15010427,-0.14982599
691014,0.14841585,,,,,0.67055804,,,,,,,,,,,,,,-0.38052592,,,,,,,,,,,,,,,,,,,,,,-0.1846346,,,,,,,,,0.17772004,,0.27351153,,,,,,,,-0.15305947,,,-0.19201274,-0.525094,,,,,,,-0.6028455,,,,,,
691342,,-0.13755196,,,,-0.10221312,,,,,,,-0.12747988,,,,,,,-0.14148921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1051798,,0.09502661,,,-4.82451,,-0.61311215,,,,,,0.23275192,,,,,,-0.100960456
691375,,-0.1269053,0.10028269,,,,,,,,,,-0.10042077,,,,,,,-0.11965014,,,,,,,,,,,,,,,,,,,,,,,,-0.14589486,,,,,,,,,,,,,,,,,-0.11473138,,,-4.812664,,-0.60721207,,,,,,0.2137589,,,,-0.12304238,,
691412,,-0.18000671,,,,,-0.13618785,,,,,,,,,,,,,-0.40097064,,,,,,,,,,,,,,,,,,,,,,-0.20453936,,-0.1659656,,,,,,,0.16386011,,,,,,,,,,,,,-0.25439543,-0.6869675,,,,,,,-0.67638624,,,,,,-0.39350742
691498,,-0.2137655,,,,-0.47712266,,,,,,,,,,,,,,0.1779756,,,,,,,,,,,,,,,,,,,,,,-0.18897276,,,,,,,,,,,,,,,,,,-0.18237942,-0.3683788,,,,-0.5824751,,,,,,,-0.6128376,,,,-0.3128811,,-0.59648496
691719,,-0.2524579,,,,-0.26013488,,,,,,,,,,,,,,-0.46280643,,,,,,,,,,,,,,,,,,,,,,-0.29328987,,,,,,,,,,,,,,,,-0.42162734,,-0.39059603,-0.6342055,,,-0.26961994,-0.6296628,,,,,,,-0.71024066,,,,,,
692030,,-0.25494283,,,,,,-0.49948427,,,,,,,,,,,,-0.17454739,,,,,,,,,,,,,,,,,,,,0.2402055,,,,,,,,,,,,,,,,,,,,,-0.23509604,,,-0.22568965,-1.6471765,,,,,,,-0.70500636,-0.17256401,,,-0.13213234,,
692135,,-0.27894077,,,,,,-0.48456448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17779724,,,,,,,,,,,,,-0.17798527,,-0.18231255,,,-0.23337397,-1.2748898,,,,,,,-0.70584786,-0.16225958,,,0.19461094,,
692247,-0.16901767,-0.1322424,,,,,,-0.20422238,,,,,,,,,,,,-0.14391936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23849687,,,,,,,,,,-0.2264941,,,-4.77071,0.16631128,0.17276073,,,,,,0.44928432,,,,,,
692270,,,,,,,,-0.21041217,,,,,-0.20519742,,,,,,,-0.1759825,,,,,,,,-0.16827916,,,,,,,,,,,,,,,,,,,,,,,,-0.30705744,,,,,,,,,-0.32266998,,,-0.46211636,0.2921449,0.18377918,,,,,,0.68675244,,,,,,
692377,,-0.28976583,,,,-0.4327658,,,,,,,,,,,,,,,,,,,-0.1517959,-0.16252212,,,,,,,,,,,,,,,,,,-0.22448786,,,,,,,,,,,,,,,,,-0.323104,,,-0.24562001,-0.898298,,,,,,,-0.63469464,,,,-0.19953787,,
692627,,-0.1597668,,,,-0.12794906,,,,,,,-0.093751445,,,,,,,,,,,,,,,-0.094372876,,,,,,,,,,,,,,,,,,,,,,-0.09454869,,,,,,,,-0.33455133,,,-0.51376253,,,-4.65234,,0.111937396,,,,,,0.3770906,,,,,,
692867,,-0.24348345,,,,-0.51163834,,,,,,,,,,,,,,0.15986726,,,,,,,,,,,,,,,,,,,,,,-0.18905194,,,,,,,,,-0.5696238,,,,,,,,,,-0.33214465,,,-0.18448131,-0.7013177,,,,,,,-0.59460425,,,,,-0.16817607,
692905,,-0.26366678,,,,,,,,,,,,,,,,,,-0.30960792,,,,,,,,,,,,,,,,,,,,0.17803079,,,,,,,,,,,-0.4536992,,,,,,,,,,-0.20935413,,,-0.23321308,-1.5743549,,,,,,,-0.6390461,,,,,-0.2786042,-0.19909322
693111,,-0.20422386,,,,,,,,,,,,,,,-0.10090673,,,,,,,,,-0.105164215,,,,,,,,,,,,,,,,,,-0.11729626,,0.17468354,,,,,-0.12469984,,,,,,,,,,,,,-4.007752,-0.28998807,0.36491767,,,,,,-0.13727824,,,,,,
693161,,-0.099465124,,,,-0.15102772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11071849,-0.184324,,,-4.7025275,-0.10025188,-0.5892769,,,,,,0.26476645,,,,,-0.25891384,-0.24226417
693359,,-0.24729843,,,,,,,,,,,,-0.12937386,,,-0.16314192,,,,,,,,,,,0.12709212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28144312,,,-0.18046428,-0.96719974,,,,,,,-0.60668844,-0.1449047,,,0.14765367,,
693672,,-0.26268518,,,,-0.4168573,,-0.5101833,,,,,,,,,,,,-0.22078757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20507234,,,,,,,,,,-0.17264497,,,-0.29151192,-1.6447316,,,,,,,-0.74534804,-0.14497553,,,,,
693844,,-0.238585,,,,,,-0.3794637,,,,,,,,,,,,,,,,,,-0.15457262,,,,,,,,,,,,,,,,,,,,,,,,,,-0.237497,-0.13553546,,,,,,,,-0.277068,,,-0.18392292,0.93999994,,,,,,,-0.6206182,-0.13777262,,,,,
693903,,-0.23781377,,,,,,-0.1579955,,,,,,,,,,,,-0.20372413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1984799,,,,,,,,,-0.15620027,,,,,-0.22250512,-1.6225456,,,,,,,-0.65161955,-0.14081016,,,0.16718431,,
693913,,-0.15062337,,,,,,,,,,,-0.10754786,,,,,,,-0.119492054,,,,,,,,,,,,,,,,,,,,0.11404903,,,,,,,,,,,-0.31184772,,,,,,,,,,-0.11125057,,,-4.746947,,-0.5870483,,,,,,0.25028908,,,,-0.11485696,,
694115,-0.23927256,-0.2492694,,,,,,,,,,,,,,,,,,-0.21810232,,,,,,,,,,,,,,,,,-0.100523405,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2223715,-1.0365222,-0.13524789,,,,,,-0.6319569,-0.18789515,,,-0.20949666,,
694129,-0.21952264,-0.2557062,,,,-0.47079793,,,,,,,,,,,,,,-0.3161392,,,,,,,,,,,,,,,,,-0.12270635,,,,,,,,,,,,,,,,0.15688245,,,,,,,,,,,-0.23090625,-1.6092407,,,,,,,-0.6765405,-0.13924067,,,,,
694228,-0.1795459,-0.27003095,,,,,,,,,,,,,,,,,,-0.21934503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764289,,,,-0.10729785,-0.17199606,,,,,-0.21523617,-0.985165,,,,,,,-0.6672006,-0.17976661,,,,,
694320,-0.2611959,-0.30710736,,,,,,,,,,,,,,,,,,,,,,,-0.51157206,-0.5253271,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1333177,,,,,,,,,,,-0.17989427,-0.5039654,,,,,,,-0.45914844,-0.1923318,,,,,-0.19124009
694359,,-0.24686757,,,,,,,,,,,,,,,,,,-0.2635803,,,,,,,,,,,,,,,,,,,,,,,,,,0.2026149,,,,,,-0.17142409,0.25272787,,,,,,,,-0.5078296,,,-0.16943581,-0.624956,,,,,,,-0.56783557,,,,0.1754029,,
694373,-0.29464388,-0.17745245,,-0.16449451,,,,,,,,,,,,,,,,0.14216971,,,,,,,,,,,,,,,,,,,,,,-0.14069961,,,,,,,,,,,-0.11044747,,,,,,,,-0.21825694,,,,0.15391754,,,,,,,-0.579713,,,,,-0.14259896,
694845,-0.22894445,-0.2248204,,,,,,,,,,,,,,,,,,-0.48490828,,,,,,,,,,,,,,,,,,,,,,-0.2544316,,,,,,,,,-0.35144228,,,,,,,,,,-0.1741064,,,-0.27240285,-0.7146182,,,,,,,-0.69884086,,,,-0.28415734,,
695391,,-0.2544199,,,,,,-0.36550993,,,,,,,,,,,,,,,,,,-0.2105792,,,,,,,,,,,,,,,,0.1851341,,,,,,,,,,,,,,,,,,-0.20282225,-0.31826314,,,,-0.49434626,,,,,,,-0.35553676,-0.19498323,,,,,-0.17552556
696278,,,,,,-0.311012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25750324,,,,,,,,,,-0.20042078,,,-0.78144026,0.2237425,,,,,,,0.60047084,-0.28912574,-0.13568853,,-0.23045748,-0.20289415,
696601,,-0.24026592,0.22871123,,,,,,,,,,,,,,,,,-0.38448182,,,,,,,,,,,,,,,,,,,,,,-0.2587894,,,,,,,,,,,,,,,,-0.17294787,,-0.34389573,-0.4061546,,,-0.20736416,-0.6535523,,,,,,,-0.70160925,,,,,,
696859,,-0.23687238,,,,,,,,,,,,,,,,,,0.17921862,,,,,,,,,,,,,,,,,,-0.15574412,,,,-0.14867255,,-0.21319707,,,,,,,-0.5486561,,,,,,,,,,-0.32599926,,,-0.18301694,-0.5519793,,,,,,,-0.54443115,,,,,,
696969,,-0.14733872,0.14372773,,,,,,,,,,0.16826923,,,,,,,0.112729,,,,,,,,0.15221083,,,,,,,,,,,,,,,,,,,,,,-0.16942911,,,-0.12782745,,,,,,,,,,,-4.6491857,0.10239671,,,,,,,0.36039537,,,,,,
697163,-0.2929562,,,,,,,-0.44116864,,,,,,,,,,,,-0.42973572,,,,,,,,,,,,,,,,,,,,,,-0.1983935,,,,,,,,,0.15143079,,,,,,,,,,-0.21549377,,,-0.24497926,-0.6768442,,,,,,,-0.7252808,,,,-0.31369454,,
697275,-0.14052689,-0.15126796,,,,,,,,,,,,,,,,,,,,,,,-0.25479734,-0.3199825,,-0.10308585,,,,,,,,,,,,,,,,,,,,,,,,,-0.08851985,,,,,,-0.13015205,,-0.18419287,,,-4.42459,,,,,,,,0.3205566,,,,,,
697357,-0.13283525,-0.14146744,,,,-0.40842304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32166183,,,,,,,,,,,,,-1.9305433,0.21826221,,,,,,,-0.8370377,,,-0.12259814,-0.21505846,-0.1257599,
697378,,-0.11615093,,,,0.14561777,,,,,,,-0.08463123,,,,,,,-0.12201701,,,,,,,,,,,,,,,,,,,,,,0.13062628,,,,,,,,,,,-0.113004446,,,,,,,,,,,-4.2921104,,0.09448511,,,,,,-0.240688,,,,-0.19989887,,
697406,,-0.25055954,,,,,,,,,,,,,,,,,0.22660863,,,,,,-0.42681044,-0.44531313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14243278,-0.13665606,,,,0.13602798,0.2585567,,,,,,,-0.5369144,-0.16695409,,,,,
697455,-0.24531855,-0.13589923,,,,,,,,,,,,,,,,,,-0.12889133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30554253,,,,,,,,,,-0.17181577,,,-4.7669683,,-0.6114523,,,,,,0.24776928,,,,-0.07367168,-0.17886715,
697463,,-0.21171078,,,,,,,,,,,,,,,,,,-0.13957265,,,,,,,,,,,,,,,,,,,,,,0.2850591,,,,,,,,,-0.38526127,,,,,,,,,,-0.24475032,,,-0.22264896,-1.6698287,,,,,,,-0.7043465,-0.22607037,,,-0.23932266,,
697748,-0.20515843,-0.20433031,,-0.15298225,,,,,,,,,,,,,,,,0.15957712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19867298,,,-0.16328192,-1.1540658,,,,,,,-0.47952273,-0.19745572,,,,-0.19505063,
697954,,-0.18512829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15881254,,-0.25776002,,,,,,,0.15485041,,,,,,,,,-0.19529903,-0.39838064,,,,-0.55760044,,,,,,,-0.57873416,,,,-0.16384546,,-0.4883197
698241,,-0.24172816,,,,-0.22261092,,,,,,,,,,,,,,-0.16494828,,,,,,,,,,,,,,,,,,,,,,,,,,0.14803351,,,,,-0.23639496,,-0.1775188,,,,,,-0.14196526,,,,,-1.5173695,-0.46627358,,,,,,,-0.5062788,,,,,,
698300,,-0.11737847,,,,0.14368467,,,,,,,-0.09506473,,,,,,,-0.14719705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19902633,,-0.11166879,,,,,,,,,,,-4.682066,,0.32791528,,,,,,0.27712804,,,,-0.09414453,,
698381,-0.20209636,-0.2463633,,,,,,,,,,,,,,,,,,,,,,,-0.21570808,-0.22487919,,,,,,,,,,,,,,0.17322206,,,,,,,,,,,,-0.22702898,0.2635322,,,,,,,,-0.3667608,,,,-0.19852757,,,,,,,-0.34500936,,,,,,
698559,,-0.25140214,,,,-0.2463816,,-0.26504964,,,,,,,,,,,,0.18423243,,,,,,,,,,,,,,,,,,,,,,-0.19147462,,,,,,,,,-0.29271108,,,,,,,,,,-0.17690387,,,-0.21093607,-0.6019794,,,,,,,-0.62286043,,,,,,
698668,-0.28213382,-0.24097373,,,,,,,,,,,,,,,,,,-0.49650037,,,,,,,,,,,,,,,,,,,,,,-0.25176287,,,,,,,,-0.13960364,,,,,,,,,,-0.188944,-0.26495725,,,-0.23145078,-0.6252463,,,,,,,-0.7119202,,,,,,
698716,-0.14296465,-0.14524497,,,,,,,,,,,0.110712335,,,,,,,,,,,,,-0.10988264,,,,,,,,,,,,,,,,0.27098715,,,,,,,,,,,,,,,,,-0.131406,,,,,-4.6981387,0.2192471,,,,,,,0.2700607,,,-0.07757331,,,
698742,,-0.22709276,,,,-0.40678567,,,,,,,,,,,,,,-0.43735301,,,,,,,,,,,,,,,,,,,,,,-0.22141352,,-0.17740427,,,,,,,0.19043243,,,,,,,,,,,,,-0.25348648,-0.5830974,,,,,,,-0.65642816,,,,,-0.10628546,
698765,,-0.23506056,,,,-0.3037531,,,,,,,,,,,,,,-0.34914398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27304766,-1.5672507,,,,,,,-0.65970445,-0.14610599,,,-0.45805022,-0.32915324,-0.1515141
698941,,-0.2167302,,,,,,,,,,,,,,,,,,,,,,,-0.26673526,-0.1952583,,,,,,,,,,,,,,,,0.22037552,,,,,,,,,,,,,,,,,,-0.15049857,,,,-0.6100888,0.17298733,,,,,,,0.51234055,-0.286467,,,-0.15788579,,
