user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,if_score,hbos_score,lof_score,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15
U110967,-0.1340296,-0.12731425,,,,-0.38542795,-0.1433074,,,,,,,,,,,,,-0.2706804,,,,,,,-0.24569398,,,,,,,,,,,,,-0.29139757,,,,,,,,,,,,,,,,-0.13347782,,,-0.27776802,,,,,-0.19112468,,,,,,,,,,,,,,,,
U110969,-0.15162633,-0.18988912,,,,-0.42833653,,,,,,,,,,,,,,-0.23811477,,,,,,,-0.2501631,,,,,,,,,,,,,-0.28041932,,,,,,,,,0.12578502,,,,,,,-0.1672826,,,-0.29157272,,,-0.12909305,,,,,,,,,,,,,,,,,,
U36026,-0.34426206,-0.23826179,,,,-0.3484764,,,,,,,,,,,,,,,,,,-0.20985247,-0.22318846,,-0.14147548,,,,,,,,,,,,,-0.2633393,0.1546541,,,,,,,,,,,,,,,-0.31651306,,,-0.27958944,,,,,,,,,,,,,,,,,,,,,
U09407,,-0.20453121,,,,,,,,,,,-0.12545794,,,,,,,-0.1510617,,,-0.0948766,,,,-0.19649239,,,,,,,,,,,,0.09389539,,,-0.28162262,,,,,,,,,,,,,,-0.15687683,-0.123487875,,-0.46159008,,,,,,,,,,,,,,,,,,,,,
U110973,,-0.11586963,,,,,-0.17569648,,,,,,-0.11808475,,,,,,,-0.30554545,,,-0.14451486,,,,-0.23552352,,,,,,,,,,,,,-0.28255895,,,,,,,,,-0.44394398,,,,,,,-0.121084586,,,-0.25416914,,,,,,,,,,,,,,,,,,,,,
U39863,,,,,,-0.46821025,,,,,,,,,,,,,,0.19822119,,,0.147147,0.14559595,,,,,,,,,,,,,,,,-0.10853652,0.4490386,,0.26577285,,,,,,-0.2295336,,,,,,,,,,-0.17120372,,,,,,0.109916,,,,,,,,,,,,,,,
U17277,,-0.21074395,,,,,,-0.120944284,,,,,-0.12695481,,,,,,,,,,,,,,-0.11841394,,,,,,,,,,,,0.11140932,0.27743897,,,,,,,,,-0.3577103,,,,,,,,,-0.19265708,0.2839183,,,,,,,,,,,,,,,,,,-0.1449206,,,
U27587,,-0.1939735,,,,,,,,,,,-0.12419254,,,,,,,,,,,-0.16233353,-0.14892864,,-0.16975221,,,,,,,,,,,,,0.13045344,,-0.33467424,,,,,,,,,,,,,,,,-0.15135674,-0.6066604,,,,,,,,,,,,-0.19991393,,,,,,,,,
U40271,,-0.25700822,,,,,,,,,,,,,,,,,0.16059896,0.10080586,,,,-0.3588886,-0.17269017,,-0.12496604,,,,,,,,,,,,,-0.2087435,,-0.24501765,,,,,,,,,,,,,,,,,0.13313694,,,,,,,,,,,,,-0.08317629,,,,,,,,
U110982,,-0.22256982,,,,,,,,,,,,,,,,,0.21760716,0.11325647,,,,,,,-0.159137,,,,,,,,,,,0.14784709,,-0.17290539,,-0.40019196,,,,,,,0.15240744,,,,,,,,,,-0.3642822,,,,,,,,,,,,-0.1618107,,,,,,,,,
U06944,,-0.18761183,,,,,,0.093447514,,,,,,,,,,,,0.08993009,,,0.09497822,,-0.11744788,,-0.1420373,,,,,,,,,,,,,-0.2143681,,,,,,,,,-0.21595979,,,,,,,-0.12477972,,,0.20544063,,,,,,,,,,,,,,,,,,,,,
U110984,,-0.14428698,,,,-0.41036212,,,,,,,,,,,,,,0.10697283,,,-0.14590476,,,,-0.15690473,,,,,,,,,,,0.15075059,,-0.2082283,,,,,,,,,-0.427302,,,,,,,-0.11466475,,,-0.34178573,,,,,,,,,,,,,,,,,,,,,
U34077,,-0.19871171,,,,,,,,,,,,,,,,,,,,,,-0.12036082,-0.15647408,,-0.15075578,,,,,,,,,,,,,0.15794358,,-0.35417286,,,,,,,,,,,,,,,,-0.15480335,-0.54170746,,,,,,,,,,,,,-0.088538736,,,,,-0.09444089,,,
U27590,,-0.19359364,,,,-0.3484145,-0.20571023,-0.30105934,,,,,,,,,,,,-0.15884753,,,,,,,-0.19565006,,,,,,,,,,,,,-0.24185844,,,,,,,,,-0.16105372,,,,,,,-0.14096953,,,0.17023022,,,,,,,,,,,,,,,,,,,,,
U110987,,-0.20366403,,,,,,-0.19930364,,,,,,,,,,,,-0.27033755,,,-0.12891671,,,,-0.22075242,,,,,,,,,,,,,-0.3673669,,-0.16514988,,,,,,,,,,,,,,-0.4084555,,,-0.41033065,,,,,,,,,,,,,,-0.16581303,,,,,,,
U37071,,-0.08403027,,,,,-0.14741217,,,,,,,,,,,,,0.14526461,,,,,,,-0.15590438,,,,,,,,,,,,,-0.16758639,,0.074013226,,,,,,,0.08774709,,,,,,,,,-0.12214453,,,,,,-0.11957396,0.07314369,,,,,,,,,,,,,,,
U22696,-0.3587831,-0.13170654,,,,-0.5043038,,,,,,,-0.15367292,,,,,,,,,,,,,,-0.25634447,,,,,,,,,,,,,-0.20855029,,-0.32304823,,,,,,,,,,,,,,,,,-0.17869574,,,-0.160244,,-0.18202677,,,,,,,,,,,,,,,,
U31667,,-0.1944287,,,,,,,,,,,-0.116713576,,,,,,,-0.17556657,,,,,,,-0.18560295,,,,,,,,,,-0.1122707,,,-0.18061757,,,,,,,,,,,-0.14396684,,,,,-0.13210565,,,-0.27313718,,,-0.16942394,,,,,,,,,,,,,,,,,,
U35354,-0.35596186,,,,,0.18902951,,0.099884875,,,,,,,,,,,,0.17765945,,,0.13688691,0.15980856,,,,,,,,,,,,,,,,,0.4148927,,0.23114134,,,,,,-0.18427898,,,,,,,,,,-0.20409904,,,,,,,,,,,,,,,,,,,,,
U40272,,-0.2702651,,,,,,-0.2808542,,,,,,,,,,,0.09569621,,,,,-0.31243375,-0.1637957,,-0.18842918,,,,,,,,,,,,,-0.19169074,,,,,,,,,,,,,,,,,,-0.14362167,0.20935899,,,,,,,,,,,,,-0.11903164,,,,,,,,
U111001,,,,,,,,-0.14362483,,,,,,,,,,,,-0.30639216,,,-0.1098867,,,,-0.2392547,,-0.11720507,,,,,,,,,,,-0.27021608,,,,,,,,,0.1297608,,,,,,,-0.13370958,,,-0.32532135,,,-0.15799169,,,,,,,,,,,,,,,,,,
U00362,-0.34505147,-0.1752541,,,,,,,,,,,,,,,,,0.16570275,0.15084015,,,,,,,,,,,,,,,,,,,0.11194677,0.57317525,,,,,,,,,0.14165184,,,,,,,0.10648767,,0.3525519,0.29597038,,,,,,,,,,,,,,,,,,,,,
U20265,,-0.20471941,,,,,,,,,,,-0.113685764,,,,,,,,,,,-0.13947804,-0.161705,,-0.17121778,,,,,,,,,,,,,0.16156653,,,,,,,,,,,,,,,,,,-0.14532775,-0.5708463,,,-0.11080579,,-0.18971312,,,,,,,,,,,,,,,,
U12012,,-0.18319006,,,,,,,,,,0.12273125,,,,,,,,-0.120631315,,,,,,,0.14489155,-0.114179656,-0.110968314,,,,,,,,,,,0.35709885,,-0.3527115,,,,,,,,,,,,,,,,,-0.62844795,,,,,,,,,,,,,,,,,,,,-0.12718242,
U111014,,-0.1387759,,,,-0.3693019,-0.15070489,,,,,,,,,,,,,0.108379595,,,,,,,-0.166888,,,,,,,,,,,,,-0.21037991,,,,,,,,,0.10696409,,,,,,,-0.12564641,,-0.10782947,-0.3611202,,,,,,,,,,,,,,,,,,,,,
U04485,,,,,,-0.3155296,-0.20444195,-0.24869631,,,,,,,,,,,,,,,,,,,0.3158852,,0.1620096,,,,,,,,,,0.15037845,0.5871494,,-0.38930467,,,,,,,,,,,,,,,-0.17422433,,-0.4104451,,,,,,,,,,,,,,,,,,,,,
U25692,-0.17616913,-0.1327766,,,,,,-0.24575618,,,,,-0.14128716,,,,,,,-0.18626843,,,,,,,-0.2601946,-0.13125268,,,,,,,,,,,,-0.1986094,,,,,,,,,,,,,,,,,,,-0.27117476,,,-0.21153311,,,,,,,,,,,,,,,,,,
U111022,,-0.18201482,,,,,,,,,,,,,,,,,,-0.23497368,,,-0.116231136,,,,-0.2554538,,-0.11281373,,,,,,,,,,,-0.2535729,,,,,,,,,0.12702732,,,,,,,-0.16915216,,,-0.32455385,,,-0.18888436,,,,,,,,,,,,,,,,,,
U20269,,-0.19767286,,,,-0.44703686,,,,,,,,,,,,,,-0.17647605,,,,-0.17161164,,,-0.20427266,,,,,,,,,,,,,-0.2009472,,,,,,,,,-0.31342816,,,,,,,-0.2969837,-0.19395225,,-0.30712032,,,,,,,,,,,,,,,,,,,,,
U35294,-0.26540574,-0.20772819,,,,,,,,,,,,,,,,,,-0.2073244,,,,,,,-0.21013431,,,,,,,,,,,,,-0.30575475,,-0.2883654,,,,,,,,,,,,,,-0.40032792,,,-0.36130077,,,,,,,,,,,,,,-0.17407936,,,,,,-0.11886358,
U111023,,-0.14172183,,,,,-0.20977338,,,,,,,,,,,,,-0.291865,,,-0.1449688,,,,-0.24605393,,-0.11516745,,,,,,,,,,,-0.28529498,,,,,,,,,-0.4503021,,,,,,,-0.1398103,,,-0.28525922,,,,,,,,,,,,,,,,,,,,,
U04486,,,,,,-0.3243743,,,,,,,,,,,,,,,,,0.1802357,,,,0.20611253,-0.15831985,,,,0.14991967,,,,,,,,-0.16757056,,-0.35279852,,,,,,,,-0.22720365,,,,,,,,,-0.5381235,,,,,,,,,,,,-0.19195715,,,,,,,,,
U111025,,,,,,,-0.19184805,,,,,,,,,,,,,-0.27802432,,,-0.1509891,,,,-0.24581082,,-0.11249889,,,,,,,,,,,-0.28632402,,,,,,,,,-0.48175454,,,,,,,-0.12527484,,,-0.30077428,,,,,,,,,,,,,,,,,-0.1472632,,,,
U14584,,-0.14025807,,,,,,,,,,,0.18636186,,,,,,,,,,,,,,0.38725403,,,,,,,,,,,,0.13789612,0.6062764,,-0.3579052,,,,,,,-0.3101736,,,,,,,-0.13605198,-0.1482139,,0.1287678,,,,,,,,,,,,,,,,,,,,,
U06952,-0.27767277,-0.17247896,,,,0.17654923,,,,,,,,,,,,,,,,,,,,,-0.16275501,,,,,,,,,,,,0.19276994,0.37029803,,,,,,,,-0.100607835,,,,,,,,-0.20400855,-0.12846309,,0.12816858,,,,,,,,,,,,,,,,,,,,,
U12904,,-0.22573721,,,,,,,,,,,-0.12638673,,,,,,,-0.11866477,,,,,,,-0.172892,,,,,,,,,,,,,0.18973339,,,,,,,,,,,,,,,,-0.15032062,,-0.16217004,-0.19534214,,,-0.16432282,,-0.14553425,,,,,,,,,,,,,,,,
U28798,,-0.16172996,,,,,-0.14162482,,,,,,-0.14337772,,,,,,,-0.19970857,,,,,,,-0.24088988,,,,,,,,,-0.13271227,,,,-0.20569848,,,,,,,,,,,,,,,,-0.13459526,,,-0.29004338,,,,,-0.2015206,,,,,,,,,,,,,,,,
U05619,,-0.22223544,,,,,,,,,,0.096995786,-0.14120713,,,,,,,-0.18677534,,,,,,,-0.22671492,-0.13115956,-0.11930984,,,,,,,,,,,,,-0.5478294,,,,,,,-0.101444855,,,,,,,,,,-0.33320862,,,,,,,,,,,,,,,,,,,,,
U24263,,,,,,-0.50160974,,-0.2351613,,,,,-0.13775535,,,,,,,,,,,,,,-0.23762523,,-0.12480864,,,,,,,,,,,-0.18768835,,,,,,,,,0.11922311,,,,,,,-0.1223415,,,-0.2760402,,,,,-0.13573615,,,,,,,,,,,,,,,,
U20275,-0.4504134,-0.22491837,,,,,,-0.14531896,,,,,,,,,,,,-0.1594603,,,,,,,-0.17627002,,,,,,,,,,,,,0.16048017,,,,,,,,,-0.4513623,,,,,,,-0.17324772,,,-0.3577509,,,-0.16537358,,,,,,,,,,,,,,,,,,
U09423,,-0.23574528,,,,,-0.21849689,,,,,-0.12393462,,,,,,,,,,,,,,,0.21337226,,0.12529658,,,,,,,,,0.45185447,,-0.15913963,,,,,,,-0.16207124,,,,,,,,,-0.21681258,,,-0.27382958,,,,,,,,,,,,,,,,,,,,,
U27604,,-0.24335845,,,,-0.50664854,,-0.14518516,,,,,,,,,,,,-0.1900179,,,,,,,-0.2694173,,,,,,,,,,,,,-0.22784519,,-0.24125715,,,,,,,-0.21140295,,,,,,,,,,-0.1944371,,,-0.17482577,,,,,,,,,,,,,,,,,,
U33008,,-0.21339498,,,,,,,,,,,-0.09510669,,,,,,,-0.15367655,,,,,,,-0.20921089,,-0.09532416,,,,,,,,,,,-0.29369926,,,,,,,,,,,-0.10143007,,,,,-0.33229282,,,-0.35860002,,,,,,,,,,,,,,,,,,,,-0.0986921,
U20280,,-0.18063912,,,,,,0.12438119,,,,,-0.11671333,,,,,,,-0.16600998,,,-0.12163229,,,,-0.24070717,,,,,,,,,,,,,,,-0.33241156,,,,,,,-0.4753262,,,,,,,,,-0.12702632,0.13344386,,,,,,,,,,,,,,,,,,,,,
U00467,,-0.12730898,,,,0.13133518,,,,,,,0.18089926,,,,,,,,,,,,,,0.3672364,,0.16418017,,,,,,,,0.08049333,,0.12870179,0.57744414,,0.10931476,,,,,,,,,,,,,,,,,0.17978586,,,,,,,,,,,,,,,,,,,,,
U05621,,-0.29443687,,,,-0.4491428,-0.15649864,,,,,,-0.10281074,,,,,,,-0.12463782,,,,,,,-0.1939556,,,,,,,,,,,,,-0.19599551,,-0.22602938,,,,,,,,,-0.11127028,,,,,,,,-0.2258881,,,,,,,,,,,,,,,,,,,,,
U09424,,-0.20082441,,,,,,-0.30505654,,,,,-0.12934887,,,,,,,-0.15759297,,,,,,,-0.20276864,,,,,,,,,-0.15217267,,,,-0.25561824,,,,,,,,,,,,,,,,-0.120368086,,-0.12998398,,,,,,-0.24443537,,,,,,,,,,,,,,,,
U01488,0.094606675,-0.11685929,0.13258259,,,,,-0.19468133,,,,,,,,,,,,-0.10648867,,,,,,,-0.17515802,,,,,,,,,,,,0.12687203,0.26342857,,,,,,,,,0.12907161,,,,,,,,,,-0.3067024,,,,,,,,,,,,,,,,,,,,,
U111057,,,,,,,-0.20295364,-0.24534832,,,,,-0.11544493,,,,,,,-0.25028715,,,-0.1516909,,,,-0.23289837,,,,,,,,,,,,,-0.27816597,,,,,,,,,-0.4134453,,,,,,,-0.11807282,,,-0.27813712,,,,,,,,,,,,,,,,,,,,,
U12031,,-0.14048539,,,,,-0.21133798,-0.109146,,,,,,,,,,,,,,,,-0.13596693,,,0.42765048,-0.13370135,,,,,,,,,,,,-0.18664542,,,,,,,0.17040187,,-0.18576953,,,,,,,,,,0.14286248,,,,,,,,,,,,,,,,,,,,,
U14598,,-0.22391814,,,,-0.36757058,,,,,,,,,,,,,,,,,-0.12210438,,,,,,,,,,,,,,,,,-0.18879198,,-0.30818307,,,,,,,-0.1857817,,,,,,,-0.22606662,-0.12463654,,-0.34528336,,,-0.1205274,,,,,,,,,,,,,,,,,,
U22707,,-0.21280733,,,,-0.34979284,,,,,,,,,,,,,,,,,,-0.1951793,,,-0.20853226,,,,,,,,,,,,,-0.20221715,,-0.24126773,,,,,,,,-0.23968232,,,,,,,-0.16238579,,-0.4070365,,,,,-0.18614607,,,,,,,,,,,,,,,,
U111065,,,,,,,-0.20187972,-0.23287325,,,,,,,,,,,,-0.29508597,,,-0.11540944,,,,-0.24097665,,-0.11471234,,,,,,,,,,,-0.27002907,,,,,,,,,0.1322239,,,,,,,-0.1328943,,,-0.3252599,,,,,,,,,,,,,,,,,,,,,
U17305,,-0.19636746,,,,,-0.1712993,,,,,,,,,,,,,,,,-0.113236025,,,,0.1468958,,,,,,,,,,,,,-0.22671774,,,,,,,,,,,,,,,,-0.45201784,,,-0.38452753,,,,,,,,,,,,,,-0.18169434,,-0.11328213,,,,-0.16882674,
U06958,,-0.20031095,,,,-0.3843642,,,,,,,,,,,,,,,,,,-0.14990565,,,-0.16607845,,,,,,,,,,,,,0.14945547,,-0.4623974,,,,,,,,-0.17815134,,,,,,-0.16934502,-0.16947639,,-0.53181005,,,,,,,,,,,,,,,,,,,,,
U30780,,-0.20751694,,,,,-0.22822934,,,,,-0.11335548,,,-0.1420785,,,,,,,,,,,,0.23611274,,,,,,,,,,-0.10273451,,,-0.20824668,,,,,,,,,,,,,,,,-0.24637176,,,-0.26500928,,,-0.16925845,,,,,,,,,,,,,,,,,,
U111076,,-0.15562698,,,,,,0.12390992,,,,,,,,,,,,-0.28898332,,,-0.14470638,,,,-0.22129662,,-0.1114424,,,,,,,,,,,-0.31560847,,-0.14559098,,,,,,,-0.35061136,,,,,,,,,,0.14795941,,,,,,,,,,,,,,,,,,,,,
U14603,,-0.1772583,,,,-0.38632792,,-0.15845434,,,,,-0.1385487,,,,,,,-0.13674386,,,,,,,-0.17083041,,,,,,,,,,,,,0.34991828,,,,,,,,,,,,,,,,-0.15473437,,,-0.4900863,,,-0.17187846,,,,,,,,,,,,,,,,,,
U25713,-0.35996878,-0.2127148,,,,,,,,,,,-0.14658248,,,,,,,-0.20105357,,,,,,,-0.26606777,,,,,,,,,-0.15384331,-0.14623497,,,-0.3152584,,,,,,,,,-0.42101863,,,,,,,,,,0.1799285,,,,,,,,,,,,,,,,,,,,,
U29094,,-0.14744098,,,,0.17910782,,-0.22981186,,,,,-0.1506695,,,,,,,-0.19046246,,,,,,,-0.23846988,,,,,,,,,,,,0.14050397,0.16050607,,,,,,,,,-0.4208462,,,,,,,,,,-0.33256987,,,,,,,,,,,,,,,,,,,,,
U12039,,-0.20991655,,,,,,,,,,,-0.14265093,,,,,,,-0.1278568,,,,,,,-0.1411231,,,,,,,,,,,,0.13198423,0.26834446,,,,,,,,,0.086656235,,,,,,,,,-0.13759045,-0.509496,,,-0.20680393,,,,,,,,,,,,,,,,,,
U27614,,-0.19310674,,,,-0.45850375,,,,,,,,,,,,,,-0.2017226,,,,,,,-0.2003565,,,,,,,,,,,,,-0.23528163,,-0.23780109,,,,,,,-0.19796582,,-0.19042423,,,,,,,,-0.17243035,,,,,-0.16971147,,,,,,,,,,,,,,,,
U06967,,-0.17410861,,,,,,,,,,,,,,,,,,,,,0.1538182,-0.1250144,-0.12044337,,0.24793759,,-0.12234613,,,0.13401312,,,,,,,,-0.15528104,,-0.2904803,,,,,,,,,,,,,,,,,-0.37595344,,,,,,,,,,,,,,,,,,,,,
U111097,-0.13005792,,,,,,,,,,,,-0.13276298,,,,,,,-0.18661651,,,,,,,-0.23594777,,-0.12570208,,,,,,,,,,,-0.24229981,,,,,,,,,0.110252574,,,,,,,-0.12230033,,,-0.26192594,,,,,-0.2380386,,,,,,,,,,,,,,,,
U28221,,-0.16709052,,,,-0.38567024,,,,,,,,,,,,,,,,,-0.12825458,,,,-0.24037665,,,,,,,,,-0.13023423,-0.11707928,,,-0.26212648,,,,,,,,,,,,,,,,-0.12185321,,,0.13935956,,,,,-0.12514098,,,,,,,,,,,,,,,,
U28810,,-0.10398661,,,,,,,,,,,-0.122224666,,,,,,,-0.17527588,,,,,,,-0.21694884,,,,,,,,,,,,,0.1010128,,,,,,,,,,,,,,,,-0.13556893,,-0.14077707,-0.35228628,,,-0.20185673,,-0.18522258,,,,,,,,,,,,,,,,
U12914,,-0.14112945,,,,0.22459821,,,,,,,-0.11648062,,,,,,,-0.11551676,,,,,,,-0.21862888,-0.11267082,-0.12482952,,,,,,,,,,,-0.18594785,,,,,,,,,,,,,,,,,,,-0.2942497,,,-0.17329009,,,,,,,,,,,,,,,,,,
U39871,,-0.21485457,,,,,,-0.30452377,,,,,,,,,,,,,,,,,-0.14061041,,-0.1683422,,,,,,,,,-0.15248087,,,,-0.22139157,,-0.4636397,,,,,,,-0.13165815,,,,,,,,,0.14315236,0.21205059,,,,,,,,,,,,,,,,,,,,,
U06971,,-0.19552279,,,,,,,,,,,-0.13492869,,,,,,,-0.1538882,,,,,,,-0.1739614,,,,,,,,,,,,0.14291695,0.19387724,,,,,,,,,-0.12214616,,,,,,,-0.22040613,,,-0.24882498,,,-0.18459922,,,,,,,,,,,,,,,,,,
U14611,-0.1832585,-0.17113784,,,,,,,,,,,,,,,,,,,,,,-0.23626308,-0.18747954,,-0.17623155,,,,,,,,,,,,,-0.12722589,,,,,,,,,-0.10870343,,,,,,,,,,0.16880028,,,,,-0.10827354,,,,,,,-0.18185247,,,,,,,,,
U111106,,-0.14506215,,,,,,,,,,,,,,,,,,-0.15143351,,,,,,,-0.1588068,-0.12093762,,,,,,,,,-0.10115643,,,0.8592164,,0.10302709,,,,,,,0.104185365,,,,,,,,,,0.13623418,,,,,,,,,-0.09263498,,,,,,,,,,,,
U33027,,,,,,,,,,,,,,,,,,,,0.18176542,,,0.10593907,0.1241581,0.0886176,,,,,,,,,,,,,,,-0.08489272,0.39514646,,0.21629697,,,,,,,,,,,,,-0.08459617,,,-0.21927013,,,,,,0.08566543,,,,,,,,,,,,,,,
U38400,-0.25014767,-0.21811269,,,,,,,,,,,,,,,,,,,,,,-0.4188668,-0.25033432,,-0.1542395,,,,,,,,,,,,,0.5094388,,,,,,,,,,,,,,,,,,-0.19971646,0.24698317,,,,,,,,,,,,-0.22237994,-0.10808454,,,,,,,,
U35665,,,,,,,,0.07337407,,,,,,,,,,,,0.17939843,,,0.12528345,0.1463797,0.10031193,,,,,,,,,,,,,,,-0.09316216,0.44882587,,0.25415814,,,,,,,,,,,,,,,,-0.20921704,,,,,,0.09472891,,,,,,,,,,,,,,,
U04496,,-0.16859671,,,,,,-0.23521799,,,,,-0.1671351,,,,,,,-0.18312508,,,,,,,-0.21959217,,,,,,,,,,,,0.13750686,-0.14074448,,,,,,,,,-0.22240372,,,,,,,-0.1514262,,,0.2361816,,,,,,,,,,,,,,,,,,,,,
U17314,-0.16376352,-0.14804447,,,,0.09434571,,,,,,,-0.13035284,,,,,,,-0.1625674,,,,,,,-0.2331939,,,,,,,,,,,,,,,,,,,,,,0.119152546,,,,,,,,,-0.15834467,0.21970885,,,-0.17840768,,,,,,,,,,,,,,,,,,
U27619,-0.1802968,-0.22173728,,,,,,,,,,,,,,,,,,,,,,,,,0.31112677,,,,,,,,,,,0.34396017,,-0.19530915,,-0.5104468,,,,,,,-0.22392112,,-0.16561088,,,,,-0.18998952,-0.14945635,,,,,,,,,,,,,,,,,,,,,,,
U30786,,-0.23076677,,,,,,,,,,,-0.13319078,,,,,,,-0.13567694,,,,,,,-0.18193908,,,,,,,,,,,,0.13301516,0.1583691,,,,,,,,,0.110362016,,,,,,,,,-0.12839219,-0.37347835,,,,,-0.15566425,,,,,,,,,,,,,,,,
U35160,-0.15161577,-0.19528101,,,,,,,,,,,,,,,,,,,,,,-0.24944903,-0.14504835,,-0.22371426,,,,,,,,,,,,,-0.22416815,,,,,,,,,,,,,,,,,,,0.26983112,,,,,,,,,,,,-0.2682205,-0.1644119,,,-0.09343787,,,,,
U111124,,-0.17386895,,,,,-0.12369095,,,,,,,,,,,,,-0.28642783,,,-0.15711947,,,,-0.23065229,,,,,,,,,,,,-0.11856313,-0.3859573,,,,,,,,,-0.3822,,,,,,,-0.2449432,,,-0.31466815,,,,,,,,,,,,,,,,,,,,,
U27620,,-0.15510768,,,,-0.48721683,,,,,,,-0.15919353,,,,,,,-0.1883438,,,,,,,-0.25115412,,,,,,,,,,,,,-0.23664448,,,,,,,,,-0.18257704,,,,,,,,,,-0.2672825,,,-0.16171435,,,,,,,,,-0.20724402,,,,,,,,,
U20308,,-0.19596535,,,,,,-0.18761715,,,,,,,-0.106749,,,,,,,,,,,,0.3587906,,,,,,,,,-0.09538377,-0.15922777,,-0.088020526,-0.20156558,,-0.3933823,,,,,,,,,,,,,,,-0.09330537,,,,,,,,,,,,,,,,,,,,,,,
U30787,,-0.20968908,,,,,,,,,,,,,,,,,,,,,,,,,0.16020685,,,,,,,,,,,,,-0.21941057,,-0.3436174,,,,,,,-0.17613095,,,,,,,-0.13579658,-0.13053551,,,,,-0.10944973,,-0.12114186,,,,,,,-0.107919864,,,,,,,,,
U33029,,-0.1969769,,,,0.08864426,,,,,,,,,,,,,0.17676224,0.14455082,,,0.2334856,-0.21007307,-0.12603888,,-0.14794241,,,,,,,,,,,,,-0.13309154,,,,,,,,,,,,,,,,,,,0.13497137,,,,,,,,,,,,,,,,,,,,,
U12056,,-0.14057182,,,,,-0.1960433,,,,,,,,,,,,,,,,,,,,0.18053149,,,,,,,,,,,,,-0.15949261,,-0.27889818,,,,,,,0.11228997,,,,,,,-0.13687313,-0.15762015,,-0.2813023,,,,,,,,,,,,,,,-0.10519903,,,,,,
U14616,,-0.11108692,,,,,-0.12073573,,,,,,,,,,,,,-0.15099132,,,,-0.15314285,-0.12251411,,0.14607921,,,,,,,,,,,,,0.44384876,,,,,,,,,,,,,,,,-0.122791186,-0.13672416,,0.22988029,,,,,,,,,,,,,,,,,,,,,
U37189,,-0.12592226,,,,,,,,,,,,,,,,,,,,,,-0.14642112,,,-0.18158132,-0.10998335,,,-0.12763736,,,,,,,,,-0.23833574,,,,,,,,,,,,,,,,-0.13660331,,,0.12847428,0.10403355,,,,,,,,,,,,,-0.107543916,,,,,,,
U06977,,-0.2135158,,,,-0.45844194,,,,,,,-0.16798577,,,,,,,-0.17310904,,,,,,,-0.19853406,-0.11393271,,,,,,,,,,,0.110421665,0.25976574,,,,,,,,,,,,,,,,,,-0.12736678,-0.4177419,,,,,,,,,,,,,,,,,,,,,
U30789,,-0.20684004,,,,-0.45458135,,,,,,,,,,,,,,-0.18499716,,,,,,,-0.23628704,,,,,,,,,-0.1514041,-0.12730606,,,-0.28354394,,-0.24708462,,,,,,,,,,,,,,,,,0.12097302,,,-0.14579098,,,,,,,,,,,,,,,,,,
U111135,,-0.22393289,,,,,,,,,,,,,,,,,,0.14402416,,,-0.1117001,,,,-0.18474439,,,,,,,,,,,,,-0.34207094,,,,0.15966293,,,,,,-0.1763782,,,,,,-0.413385,,,-0.2615508,,,,,,,,,,,,,-0.14807488,,,,,,,,
U111138,,,,,,,,,,,,,-0.10824307,,,,,,,-0.24877724,,,-0.121660724,,,,-0.2161785,,-0.11058054,,,,,,,,,,,-0.23411363,,-0.29554683,,,,,,,0.11935467,,,,,,,,,,-0.30967748,,,,,-0.17075576,,,,,,,,,,,,,,,,
U25731,-0.1627953,-0.16925016,,,,-0.33507207,,,,,,,0.13100274,,-0.15243538,,,,,,,,,,,,0.27395505,,,,,,,,,,,,0.14395721,0.6259383,,,,,,,,,-0.33220193,,,,,,,,,,-0.3849609,,,,,,,,,,,,,,,,,,,,,
U111140,-0.1303447,-0.18835017,,,,-0.523117,,,,,,,,,,,,,,-0.3011481,,,-0.15507808,,,,-0.23993622,,-0.12196536,,,,,,,,,,,-0.389502,,,,,,,,,-0.2677066,,,,,,,,,,,,,,,,,,,,,,,,-0.19342925,,,,,,,
